k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
50,2,5000,2,0.1528,102,0.102656,211
50,2,5000,2,0.153241,101,0.139622,209
50,2,5000,2,0.153424,99,0.108885,219
50,2,5000,2,0.153684,99,0.0975792,214
50,2,5000,2,0.153562,107,0.102715,217
50,2,5000,2,0.153753,103,0.118697,207
50,2,5000,2,0.153544,99,0.0904828,204
50,2,5000,2,0.152903,102,0.0996033,202
50,2,5000,2,0.15311,98,0.126442,211
50,2,5000,2,0.15336,100,0.0974966,214
50,2,10000,2,0.608117,101,0.29638,212
50,2,10000,2,0.611668,106,0.191737,212
50,2,10000,2,0.612771,113,0.113071,217
50,2,10000,2,0.611872,104,0.252349,203
50,2,10000,2,0.610738,101,0.294472,214
50,2,10000,2,0.612104,101,0.202023,211
50,2,10000,2,0.612441,99,0.381335,214
50,2,10000,2,0.611929,105,0.24602,214
50,2,10000,2,0.611832,100,0.300949,211
50,2,10000,2,0.610841,104,0.233804,216
50,2,15000,2,1.37429,105,0.358236,216
50,2,15000,2,1.37565,102,0.351922,206
50,2,15000,2,1.37635,105,0.518047,216
50,2,15000,2,1.37382,102,0.410567,216
50,2,15000,2,1.37661,107,0.347523,205
50,2,15000,2,1.3756,109,0.594628,208
50,2,15000,2,1.37638,102,0.432585,211
50,2,15000,2,1.37626,105,0.309055,215
50,2,15000,2,1.37717,104,0.628866,211
50,2,15000,2,1.37433,105,0.511055,217
50,2,20000,2,2.4427,102,0.464598,210
50,2,20000,2,2.44593,101,0.72791,215
50,2,20000,2,2.44226,105,0.716051,209
50,2,20000,2,2.44173,106,0.520819,216
50,2,20000,2,2.44362,171,0.457901,211
50,2,20000,2,2.44175,104,0.609975,207
50,2,20000,2,2.44209,104,0.55156,205
50,2,20000,2,2.44276,107,0.526389,213
50,2,20000,2,2.44357,121,0.744297,217
50,2,20000,2,2.44254,104,0.722817,217
50,2,25000,2,3.81509,105,0.362069,214
50,2,25000,2,3.81665,105,0.5308,212
50,2,25000,2,3.81723,105,0.817134,209
50,2,25000,2,3.81555,106,0.700221,214
50,2,25000,2,3.81836,116,0.574779,216
50,2,25000,2,3.81819,125,0.894536,209
50,2,25000,2,3.81823,113,0.707681,214
50,2,25000,2,3.81706,118,0.624525,222
50,2,25000,2,3.81643,103,0.880283,216
50,2,25000,2,3.81308,105,0.667063,216
50,2,30000,2,5.49625,105,0.633227,215
50,2,30000,2,5.4946,105,0.849429,219
50,2,30000,2,5.49938,120,1.31079,214
50,2,30000,2,5.49638,105,0.862749,225
50,2,30000,2,5.49845,107,1.07878,210
50,2,30000,2,5.49409,136,1.30461,211
50,2,30000,2,5.49302,106,0.879295,216
50,2,30000,2,5.49511,106,0.562029,211
50,2,30000,2,5.49139,106,0.724787,211
50,2,30000,2,5.49483,117,0.934575,216
50,2,35000,3,7.476,104,1.40567,210
50,2,35000,3,7.48064,138,1.45076,214
