k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
50,1.75,5000,2,0.15335,98,0.0886398,198
50,1.75,5000,2,0.153031,97,0.0939771,184
50,1.75,5000,2,0.153785,97,0.0696535,194
50,1.75,5000,2,0.152859,99,0.0997116,193
50,1.75,5000,2,0.153282,99,0.0581813,194
50,1.75,5000,2,0.152938,96,0.0987625,193
50,1.75,5000,2,0.153784,98,0.136547,198
50,1.75,5000,2,0.153745,99,0.0912602,198
50,1.75,5000,2,0.153151,97,0.0962307,193
50,1.75,5000,2,0.152903,97,0.163131,191
50,1.75,10000,2,0.61075,100,0.332427,189
50,1.75,10000,2,0.612252,102,0.239328,202
50,1.75,10000,2,0.610521,97,0.199548,193
50,1.75,10000,2,0.612135,99,0.246043,212
50,1.75,10000,2,0.61158,103,0.294029,200
50,1.75,10000,2,0.610905,99,0.339873,192
50,1.75,10000,2,0.612301,104,0.258186,202
50,1.75,10000,2,0.612438,100,0.232155,199
50,1.75,10000,2,0.61129,101,0.303625,199
50,1.75,10000,2,0.611695,100,0.188241,192
50,1.75,15000,3,1.37484,99,0.363856,192
50,1.75,15000,3,1.37407,100,0.327413,202
50,1.75,15000,3,1.37511,101,0.522021,195
50,1.75,15000,3,1.37393,101,0.838149,192
50,1.75,15000,3,1.37448,101,0.483133,192
50,1.75,15000,3,1.37474,105,0.511477,200
50,1.75,15000,3,1.37463,102,0.521494,206
50,1.75,15000,3,1.37717,101,0.558575,195
50,1.75,15000,3,1.37443,101,0.804652,185
50,1.75,15000,3,1.37485,102,0.585992,193
50,1.75,20000,3,2.44295,100,0.390625,185
50,1.75,20000,3,2.44453,103,0.749937,193
50,1.75,20000,3,2.44218,102,0.710485,193
50,1.75,20000,3,2.44244,101,0.48128,187
50,1.75,20000,3,2.44397,100,0.666635,192
50,1.75,20000,3,2.44535,102,0.72719,204
50,1.75,20000,3,2.44312,105,0.929788,196
50,1.75,20000,3,2.44365,104,1.06766,204
50,1.75,20000,3,2.44293,101,0.818084,195
50,1.75,20000,3,2.4432,106,1.05592,193
