k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
25,1,5000,5,0.152558,58,0.215342,78
25,1,5000,5,0.153628,63,0.182351,80
25,1,5000,5,0.154474,60,0.228146,78
25,1,5000,5,0.153094,59,0.214856,78
25,1,5000,5,0.153456,60,0.240195,82
25,1,5000,5,0.152784,60,0.22794,80
25,1,5000,5,0.153335,59,0.220332,80
25,1,5000,5,0.153556,62,0.153605,79
25,1,5000,5,0.153389,60,0.222845,83
25,1,5000,5,0.152914,59,0.165179,77
25,1,10000,7,0.61239,60,0.647363,82
25,1,10000,7,0.612267,61,0.456281,81
25,1,10000,7,0.613246,60,0.588766,79
25,1,10000,7,0.613285,62,0.540338,76
25,1,10000,7,0.611129,60,0.736259,78
25,1,10000,7,0.611088,76,0.96792,79
25,1,10000,7,0.613834,60,0.445026,79
25,1,10000,7,0.613713,61,0.63114,78
25,1,10000,7,0.61414,61,0.661218,70
25,1,10000,7,0.616065,63,0.387073,77
25,1,15000,8,1.37371,61,0.550323,80
25,1,15000,8,1.37561,62,1.10725,78
25,1,15000,8,1.37776,66,0.723782,79
25,1,15000,8,1.37679,62,1.25761,82
25,1,15000,8,1.37707,66,1.0242,82
25,1,15000,8,1.3738,64,0.756105,78
25,1,15000,8,1.37455,63,0.786989,87
25,1,15000,8,1.37471,62,0.522753,79
25,1,15000,8,1.37342,63,1.26679,78
25,1,15000,8,1.37979,62,1.21044,81
25,1,20000,9,2.45001,61,1.87582,81
25,1,20000,9,2.44872,61,1.90856,84
25,1,20000,9,2.44639,64,1.70735,82
25,1,20000,9,2.44666,69,1.94146,87
25,1,20000,9,2.44664,63,1.78495,82
25,1,20000,9,2.4489,65,1.85005,84
25,1,20000,9,2.44742,63,1.74353,81
25,1,20000,9,2.44843,73,1.17667,86
25,1,20000,9,2.44361,62,1.86131,82
25,1,20000,9,2.44234,66,1.93303,81
25,1,25000,10,3.81672,63,1.44328,79
25,1,25000,10,3.8293,73,1.6992,79
25,1,25000,10,3.82694,65,2.71752,91
25,1,25000,10,3.8249,64,2.2568,79
25,1,25000,10,3.82609,66,3.07407,75
25,1,25000,10,3.82341,65,2.39798,80
25,1,25000,10,3.82678,70,2.56409,81
25,1,25000,10,3.82373,63,3.01541,76
25,1,25000,10,3.82675,74,3.32654,80
25,1,25000,10,3.81491,63,1.12638,75
25,1,30000,11,5.50113,65,3.25641,82
25,1,30000,11,5.49879,69,3.16072,91
25,1,30000,11,5.50964,68,3.53285,81
25,1,30000,11,5.50897,68,2.59786,76
25,1,30000,11,5.5194,64,4.39603,81
25,1,30000,11,5.5104,62,4.69048,84
25,1,30000,11,5.50998,63,2.27321,79
25,1,30000,11,5.50811,71,4.6969,75
25,1,30000,11,5.49939,113,4.52786,113
25,1,30000,11,5.49536,64,3.16555,84
25,1,35000,12,7.48477,63,2.7284,82
25,1,35000,12,7.48665,72,2.40568,76
25,1,35000,12,7.48393,84,4.63282,81
25,1,35000,12,7.48214,66,4.65265,82
25,1,35000,12,7.48208,65,4.45738,87
25,1,35000,12,7.48161,73,4.8228,81
25,1,35000,12,7.4847,71,5.25612,85
25,1,35000,12,7.4844,68,4.10252,79
25,1,35000,12,7.49845,66,5.57254,81
25,1,35000,12,7.48616,64,3.43902,87
25,1,40000,13,9.78947,66,2.90468,81
25,1,40000,13,9.79268,69,7.32946,76
25,1,40000,13,9.78621,65,5.82531,84
25,1,40000,13,9.79834,71,5.26141,84
25,1,40000,13,9.79337,68,6.93195,81
25,1,40000,13,9.80437,68,3.49234,74
25,1,40000,13,9.79267,74,5.83036,82
25,1,40000,13,9.78684,65,4.19997,84
25,1,40000,13,9.78848,67,5.63326,81
25,1,40000,13,9.79276,66,5.8196,81
25,1,45000,14,12.3962,72,8.57671,78
25,1,45000,14,12.3886,70,5.26808,79
25,1,45000,14,12.375,65,6.73256,75
25,1,45000,14,12.3582,64,5.02351,82
25,1,45000,14,12.3604,71,7.54964,84
25,1,45000,14,12.376,78,6.865,78
25,1,45000,14,12.3652,66,7.2846,79
25,1,45000,14,12.369,71,3.04907,73
25,1,45000,14,12.392,66,3.34103,78
25,1,45000,14,12.4041,72,9.60457,83
25,1,50000,14,15.304,65,7.83476,84
25,1,50000,14,15.2939,71,7.55656,78
25,1,50000,14,15.2923,66,7.2844,79
25,1,50000,14,15.3017,69,5.81022,82
25,1,50000,14,15.2923,68,7.76506,91
25,1,50000,14,15.3036,66,7.46577,81
25,1,50000,14,15.2934,63,10.4423,74
25,1,50000,14,15.3014,70,4.6036,81
25,1,50000,14,15.309,82,8.69011,84
25,1,50000,14,15.2977,157,12.8159,153
25,1,55000,15,18.5189,82,9.04194,89
25,1,55000,15,18.5184,66,7.35151,81
25,1,55000,15,18.5213,99,10.3992,97
25,1,55000,15,18.4738,69,9.21186,78
25,1,55000,15,18.4705,87,6.84921,85
25,1,55000,15,18.4792,78,5.38959,83
25,1,55000,15,18.4974,65,6.08272,72
25,1,55000,15,18.5224,68,9.38579,84
25,1,55000,15,18.5203,69,7.39647,78
25,1,55000,15,18.5301,92,10.8443,88
25,1,60000,16,22.0524,91,10.8682,90
25,1,60000,16,22.0474,70,16.263,84
25,1,60000,16,22.041,164,13.1819,164
25,1,60000,16,21.9959,76,8.76289,81
25,1,60000,16,21.9852,68,10.9481,81
25,1,60000,16,21.9774,76,10.6148,81
25,1,60000,16,22.0406,67,8.21126,77
25,1,60000,16,22.0505,97,7.36356,95
25,1,60000,16,22.0328,66,9.68384,81
25,1,60000,16,22.0558,71,14.0036,83
