k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
50,1.5,5000,2,0.153004,98,0.09582,177
50,1.5,5000,2,0.152923,99,0.162957,177
50,1.5,5000,2,0.153244,97,0.174651,181
50,1.5,5000,2,0.153501,99,0.121522,193
50,1.5,5000,2,0.153068,95,0.0728534,183
50,1.5,5000,2,0.153485,99,0.0988007,174
50,1.5,5000,2,0.152682,98,0.136755,180
50,1.5,5000,2,0.153282,100,0.164169,174
50,1.5,5000,2,0.15298,99,0.11003,178
50,1.5,5000,2,0.152758,99,0.104537,169
50,1.5,10000,3,0.611391,102,0.37635,184
50,1.5,10000,3,0.611609,100,0.315714,174
50,1.5,10000,3,0.611515,99,0.244524,177
50,1.5,10000,3,0.611714,100,0.319445,178
50,1.5,10000,3,0.611919,101,0.344019,173
50,1.5,10000,3,0.612258,99,0.580573,179
50,1.5,10000,3,0.612083,100,0.400364,173
50,1.5,10000,3,0.61153,99,0.357368,179
50,1.5,10000,3,0.611677,98,0.34996,184
50,1.5,10000,3,0.611495,100,0.320423,174
50,1.5,15000,3,1.37509,99,0.426558,173
50,1.5,15000,3,1.37703,105,0.476699,174
50,1.5,15000,3,1.37367,99,0.490958,184
50,1.5,15000,3,1.37402,100,0.367832,179
50,1.5,15000,3,1.37462,101,0.375546,180
50,1.5,15000,3,1.37473,100,0.928328,181
50,1.5,15000,3,1.37537,101,0.567967,184
50,1.5,15000,3,1.37426,104,0.762149,184
50,1.5,15000,3,1.37401,103,0.514014,180
50,1.5,15000,3,1.37479,99,0.602218,175
50,1.5,20000,4,2.44427,105,0.796025,181
50,1.5,20000,4,2.44183,107,1.09975,174
50,1.5,20000,4,2.44406,102,0.970079,176
50,1.5,20000,4,2.4423,105,0.776292,184
50,1.5,20000,4,2.44309,100,0.481169,182
50,1.5,20000,4,2.44171,103,1.80052,173
50,1.5,20000,4,2.44395,101,0.722357,177
50,1.5,20000,4,2.44372,106,0.646434,178
50,1.5,20000,4,2.44295,105,0.942525,175
50,1.5,20000,4,2.44316,103,0.691542,177
50,1.5,25000,4,3.81389,102,0.894235,181
50,1.5,25000,4,3.81798,102,1.76412,193
50,1.5,25000,4,3.81523,103,1.19018,181
50,1.5,25000,4,3.81765,112,1.13045,175
50,1.5,25000,4,3.81668,104,0.764865,177
50,1.5,25000,4,3.81516,102,1.62938,184
50,1.5,25000,4,3.81893,105,1.17942,178
50,1.5,25000,4,3.81675,109,2.39711,184
50,1.5,25000,4,3.81452,103,0.595309,180
50,1.5,25000,4,3.81517,102,1.26356,184
50,1.5,30000,4,5.49379,101,1.7421,181
50,1.5,30000,4,5.49712,106,1.57839,181
50,1.5,30000,4,5.49649,105,2.2635,181
50,1.5,30000,4,5.49346,103,1.41327,181
50,1.5,30000,4,5.49495,105,1.40021,186
50,1.5,30000,4,5.49634,103,0.74853,183
50,1.5,30000,4,5.49718,114,0.718134,179
50,1.5,30000,4,5.4957,101,1.06875,178
50,1.5,30000,4,5.4956,102,0.746856,182
50,1.5,30000,4,5.4949,102,1.42655,181
50,1.5,35000,5,7.48295,104,2.70167,181
50,1.5,35000,5,7.4803,103,2.87971,178
50,1.5,35000,5,7.48016,103,2.0602,184
50,1.5,35000,5,7.47721,102,2.18582,175
50,1.5,35000,5,7.4783,103,2.11037,178
50,1.5,35000,5,7.4764,108,1.95774,184
50,1.5,35000,5,7.48077,104,2.1561,184
50,1.5,35000,5,7.47975,104,1.94794,180
50,1.5,35000,5,7.48348,104,1.98132,187
50,1.5,35000,5,7.48096,103,2.50909,184
50,1.5,40000,5,9.76752,106,4.71257,184
50,1.5,40000,5,9.76699,104,2.96813,187
50,1.5,40000,5,9.77162,103,3.76978,178
50,1.5,40000,5,9.76937,105,3.3299,181
50,1.5,40000,5,9.77206,103,2.67223,181
50,1.5,40000,5,9.79915,102,2.64605,181
50,1.5,40000,5,9.77159,107,1.9381,180
50,1.5,40000,5,9.76981,103,3.22096,179
50,1.5,40000,5,9.76758,103,2.63655,181
50,1.5,40000,5,9.76879,103,2.60642,181
50,1.5,45000,5,12.364,103,1.51168,179
50,1.5,45000,5,12.3652,104,4.1134,181
50,1.5,45000,5,12.3643,103,4.53442,183
50,1.5,45000,5,12.366,109,3.14325,184
50,1.5,45000,5,12.3641,104,2.56316,172
50,1.5,45000,5,12.3667,103,1.88081,178
50,1.5,45000,5,12.3663,104,3.44827,176
50,1.5,45000,5,12.3689,104,2.93494,178
50,1.5,45000,5,12.369,104,3.61472,181
50,1.5,45000,5,12.3685,107,3.12488,178
50,1.5,50000,5,15.2649,104,3.2077,184
50,1.5,50000,5,15.2657,102,1.82124,181
50,1.5,50000,5,15.2674,109,1.57626,172
50,1.5,50000,5,15.2679,103,3.09015,176
50,1.5,50000,5,15.2672,105,3.03228,191
50,1.5,50000,5,15.2684,105,4.56756,178
50,1.5,50000,5,15.2689,105,4.13621,181
