k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
100,2,5000,2,0.178561,182,0.0717807,419
100,2,5000,2,0.174257,175,0.16487,419
100,2,5000,2,0.174236,174,0.353337,409
100,2,5000,2,0.174235,171,0.0685446,409
100,2,5000,2,0.174396,176,0.0951676,406
100,2,5000,2,0.174276,172,0.262084,419
100,2,5000,2,0.174689,178,0.171491,419
100,2,5000,2,0.174677,172,0.14966,414
100,2,5000,2,0.174699,176,0.0986665,400
100,2,5000,2,0.174423,175,0.0694695,414
100,2,10000,2,0.69698,176,0.311957,416
100,2,10000,2,0.696688,178,0.358653,419
100,2,10000,2,0.697134,175,0.431355,419
100,2,10000,2,0.696868,176,0.570125,419
100,2,10000,2,0.69689,178,0.598155,419
100,2,10000,2,0.696836,177,0.25932,409
100,2,10000,2,0.69745,178,0.302665,419
100,2,10000,2,0.697234,177,1.1912,419
100,2,10000,2,0.696968,178,0.561194,419
100,2,10000,2,0.697671,177,0.80082,424
100,2,15000,2,1.56962,180,0.572199,416
100,2,15000,2,1.56852,178,0.397308,416
100,2,15000,2,1.5676,178,0.46752,423
100,2,15000,2,1.56844,177,0.911475,416
100,2,15000,2,1.62301,180,0.490243,407
100,2,15000,2,1.56784,176,0.652567,409
100,2,15000,2,1.58338,180,0.391924,423
100,2,15000,2,1.56803,178,0.811322,409
100,2,15000,2,1.56892,179,0.925461,430
100,2,15000,2,1.56785,179,1.01041,426
100,2,20000,2,2.80499,182,0.741373,419
100,2,20000,2,2.78661,178,1.01713,416
100,2,20000,2,2.78703,181,0.778347,419
100,2,20000,2,2.78659,181,1.29767,429
100,2,20000,2,2.78667,181,1.01556,421
100,2,20000,2,2.78708,182,0.691551,414
100,2,20000,2,2.78672,180,0.840323,419
100,2,20000,2,2.78627,178,1.09599,421
100,2,20000,2,2.78736,181,0.934577,409
100,2,20000,2,2.7866,180,1.35727,429
100,2,25000,3,4.35515,177,0.94804,414
100,2,25000,3,4.35919,177,3.59054,414
