k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
50,1.5,5000,3,0.433777,96,0.390807,180
50,1.5,5000,3,0.176039,100,0.248244,182
50,1.5,5000,3,0.175351,100,0.143644,185
50,1.5,5000,3,0.175422,97,0.160153,195
50,1.5,5000,3,0.175844,98,0.226102,185
50,1.5,5000,3,0.17536,98,0.155571,180
50,1.5,5000,3,0.175539,97,0.233456,180
50,1.5,5000,3,0.175279,99,0.193177,175
50,1.5,5000,3,0.175276,100,0.168883,185
50,1.5,5000,3,0.175581,98,0.409223,185
50,1.5,10000,3,0.701164,101,0.408965,180
50,1.5,10000,3,0.70016,101,0.278239,182
50,1.5,10000,3,0.779495,101,0.43297,182
50,1.5,10000,3,0.69919,102,0.55646,190
50,1.5,10000,3,0.699547,104,1.05221,185
50,1.5,10000,3,0.699478,99,1.04611,185
50,1.5,10000,3,0.699041,104,0.222989,180
50,1.5,10000,3,0.709274,104,0.31727,177
50,1.5,10000,3,0.698352,100,0.528927,185
50,1.5,10000,3,0.699092,104,0.918133,185
50,1.5,15000,4,1.57079,101,0.626512,182
50,1.5,15000,4,1.57368,100,2.92832,185
50,1.5,15000,4,1.5731,100,1.61517,185
50,1.5,15000,4,1.57323,100,0.953057,189
50,1.5,15000,4,1.57147,103,1.33338,189
50,1.5,15000,4,1.57226,100,1.64615,185
50,1.5,15000,4,1.57077,104,3.17068,196
50,1.5,15000,4,1.57022,102,1.15999,182
50,1.5,15000,4,1.56959,101,1.63856,180
50,1.5,15000,4,1.57116,101,1.70142,187
50,1.5,20000,4,2.79556,102,2.02128,185
50,1.5,20000,4,2.80204,101,0.921382,177
50,1.5,20000,4,2.79133,102,1.439,185
50,1.5,20000,4,2.79165,101,1.52605,180
50,1.5,20000,4,2.82936,102,3.21184,180
50,1.5,20000,4,2.79107,101,1.58217,184
50,1.5,20000,4,2.79163,102,2.43842,185
50,1.5,20000,4,2.82048,100,1.84364,185
50,1.5,20000,4,2.79162,102,1.28624,182
50,1.5,20000,4,2.79249,102,1.72439,185
50,1.5,25000,4,4.36048,104,1.86872,177
50,1.5,25000,4,4.36583,101,2.58222,191
50,1.5,25000,4,4.43356,102,2.10657,182
50,1.5,25000,4,4.36582,103,1.97256,182
50,1.5,25000,4,4.36657,101,1.52789,175
50,1.5,25000,4,4.36564,101,1.96842,182
50,1.5,25000,4,4.36088,101,1.81507,177
50,1.5,25000,4,4.38066,103,2.01637,182
50,1.5,25000,4,4.36,100,1.31679,180
50,1.5,25000,4,4.36096,106,2.08151,183
50,1.5,30000,5,6.28025,103,3.37812,182
50,1.5,30000,5,6.28746,105,5.13808,189
50,1.5,30000,5,6.27953,104,4.98994,175
50,1.5,30000,5,6.2788,104,5.6113,182
50,1.5,30000,5,6.27913,103,7.31415,189
50,1.5,30000,5,6.27811,103,2.34607,180
50,1.5,30000,5,6.2952,106,4.55565,189
50,1.5,30000,5,6.27952,102,3.42517,185
50,1.5,30000,5,6.2806,104,5.09127,185
50,1.5,30000,5,6.28204,103,4.05301,185
50,1.5,35000,5,8.55883,104,3.82928,176
50,1.5,35000,5,8.60235,103,9.35373,184
50,1.5,35000,5,8.54648,105,4.80922,184
50,1.5,35000,5,8.56871,103,3.96903,178
50,1.5,35000,5,8.5459,103,3.70781,174
50,1.5,35000,5,8.54928,107,4.20851,182
50,1.5,35000,5,8.5608,106,4.09665,184
50,1.5,35000,5,8.54952,103,6.51465,187
50,1.5,35000,5,8.55798,102,5.362,187
50,1.5,35000,5,8.54929,104,3.26246,178
50,1.5,40000,5,11.1641,104,4.71459,179
50,1.5,40000,5,11.1851,105,4.54545,178
50,1.5,40000,5,11.1654,106,5.89619,178
50,1.5,40000,5,11.1827,106,7.37825,182
50,1.5,40000,5,11.165,106,5.74725,181
50,1.5,40000,5,11.1781,105,4.34882,185
50,1.5,40000,5,11.1805,107,5.27905,178
50,1.5,40000,5,11.168,107,5.12374,185
50,1.5,40000,5,11.1641,102,4.52324,174
50,1.5,40000,5,11.1673,103,6.03498,180
50,1.5,45000,5,14.1505,105,15.8328,188
50,1.5,45000,5,14.1303,104,12.36,186
50,1.5,45000,5,14.1301,104,5.62907,186
50,1.5,45000,5,14.148,104,6.99938,180
50,1.5,45000,5,14.1537,104,7.57804,180
50,1.5,45000,5,14.2078,105,7.49419,183
50,1.5,45000,5,14.1479,103,6.53662,180
50,1.5,45000,5,14.2015,107,5.69414,183
50,1.5,45000,5,14.1466,104,6.03333,180
50,1.5,45000,5,14.1324,103,9.01884,186
50,1.5,50000,5,17.4469,107,6.00727,170
50,1.5,50000,5,17.4469,107,6.02605,182
50,1.5,50000,5,17.4461,104,5.90204,179
50,1.5,50000,5,17.4803,104,6.75516,182
50,1.5,50000,5,17.4518,103,7.31309,182
50,1.5,50000,5,17.5161,105,7.19144,180
50,1.5,50000,5,17.4446,107,5.93329,179
50,1.5,50000,5,17.4686,106,5.82964,172
50,1.5,50000,5,17.4746,103,8.80573,182
50,1.5,50000,5,17.4511,106,11.3009,188
50,1.5,55000,5,21.1788,106,14.6382,183
50,1.5,55000,5,21.1109,104,10.2955,180
50,1.5,55000,5,21.1378,104,11.2653,187
50,1.5,55000,5,21.1233,104,10.6184,180
50,1.5,55000,5,21.1777,105,6.96296,171
50,1.5,55000,5,21.1767,104,10.0089,180
50,1.5,55000,5,21.1431,103,7.72111,174
50,1.5,55000,5,21.1426,108,6.96779,179
50,1.5,55000,5,21.1137,108,7.95753,187
50,1.5,55000,5,21.1946,107,8.28616,178
50,1.5,60000,6,25.1337,108,32.7875,189
50,1.5,60000,6,25.1538,104,10.9443,180
50,1.5,60000,6,25.1357,105,11.428,168
50,1.5,60000,6,25.1618,108,33.7516,185
50,1.5,60000,6,25.1342,104,13.236,175
50,1.5,60000,6,25.1648,103,13.1769,182
50,1.5,60000,6,25.1785,105,12.379,178
50,1.5,60000,6,25.1312,106,10.8908,178
50,1.5,60000,6,25.1329,105,10.5414,185
50,1.5,60000,6,25.1356,105,23.6818,189
