k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
50,1.5,5000,2,0.15372,98,0.176944,188
50,1.5,5000,2,0.154507,98,0.143968,180
50,1.5,5000,2,0.15439,97,0.134071,183
50,1.5,5000,2,0.154273,99,0.166676,179
50,1.5,5000,2,0.153388,98,0.104915,180
50,1.5,5000,2,0.154044,99,0.117804,180
50,1.5,5000,2,0.153743,97,0.161437,178
50,1.5,5000,2,0.153616,98,0.110471,177
50,1.5,5000,2,0.153834,99,0.154912,174
50,1.5,5000,2,0.153723,97,0.100639,182
50,1.5,10000,3,0.613618,99,0.282856,181
50,1.5,10000,3,0.614445,101,0.529054,187
50,1.5,10000,3,0.61506,100,0.537097,184
50,1.5,10000,3,0.614086,99,0.460932,193
50,1.5,10000,3,0.662265,99,0.195334,175
50,1.5,10000,3,0.614474,97,0.146659,177
50,1.5,10000,3,0.612831,103,0.496625,183
50,1.5,10000,3,0.613853,101,0.247443,184
50,1.5,10000,3,0.614776,101,0.402593,183
50,1.5,10000,3,0.614357,99,0.459269,193
50,1.5,15000,3,1.38048,102,0.390509,181
50,1.5,15000,3,1.38213,103,0.553147,179
50,1.5,15000,3,1.37908,99,0.271208,171
50,1.5,15000,3,1.37944,102,0.647648,181
50,1.5,15000,3,1.38215,100,0.839486,181
50,1.5,15000,3,1.38064,100,0.502457,181
50,1.5,15000,3,1.37952,101,0.476933,181
50,1.5,15000,3,1.37993,104,0.392765,180
50,1.5,15000,3,1.38113,104,0.276229,181
50,1.5,15000,3,1.38017,99,0.881053,184
50,1.5,20000,4,2.45547,102,1.17326,184
50,1.5,20000,4,2.45418,101,0.57114,179
50,1.5,20000,4,2.4553,101,1.38959,184
50,1.5,20000,4,2.45502,104,0.583345,171
50,1.5,20000,4,2.47559,104,0.911524,181
50,1.5,20000,4,2.45239,101,1.06224,179
50,1.5,20000,4,2.45101,103,1.44943,184
50,1.5,20000,4,2.45515,100,0.730357,179
50,1.5,20000,4,2.45439,102,0.926451,184
50,1.5,20000,4,2.45513,102,1.41547,184
50,1.5,25000,4,3.83247,103,0.529749,181
50,1.5,25000,4,3.83404,102,0.557882,178
50,1.5,25000,4,3.83277,102,1.28865,178
50,1.5,25000,4,3.83302,102,0.96109,188
