k = 25, eps = 2.00
20000 	 1.73 	 1.89
30000 	 1.52 	 1.86
5000 	 1.78 	 1.92
55000 	 1.10 	 1.79
10000 	 1.52 	 1.90
25000 	 1.54 	 1.89
40000 	 1.46 	 1.84
45000 	 1.37 	 1.82
50000 	 1.02 	 1.97
15000 	 1.36 	 1.89
60000 	 0.98 	 1.77
35000 	 1.15 	 1.92
Error percentage: 0.00
