k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
50,1.75,5000,2,0.17626,103,0.127556,192
50,1.75,5000,2,0.175951,99,0.116376,190
50,1.75,5000,2,0.176053,103,0.097189,193
50,1.75,5000,2,0.176077,99,0.103598,195
50,1.75,5000,2,0.175592,102,0.135733,195
50,1.75,5000,2,0.174249,99,0.12917,193
50,1.75,5000,2,0.176079,101,0.125777,201
50,1.75,5000,2,0.175867,97,0.132796,195
50,1.75,5000,2,0.176202,97,0.0789252,195
50,1.75,5000,2,0.175609,96,0.119423,195
50,1.75,10000,2,0.702153,101,0.325158,195
50,1.75,10000,2,0.701935,103,0.292084,195
50,1.75,10000,2,0.700519,107,0.280577,197
50,1.75,10000,2,0.701254,103,0.144846,193
50,1.75,10000,2,0.702212,102,0.283587,195
50,1.75,10000,2,0.701651,105,0.188585,195
50,1.75,10000,2,0.701692,110,0.293915,195
50,1.75,10000,2,0.703406,102,0.252396,199
50,1.75,10000,2,0.706273,102,0.287062,204
50,1.75,10000,2,0.702037,133,0.220006,190
50,1.75,15000,3,1.57608,104,0.697414,199
50,1.75,15000,3,1.57661,102,0.372129,190
50,1.75,15000,3,1.57876,105,0.690306,204
50,1.75,15000,3,1.57909,105,0.575485,200
50,1.75,15000,3,1.57699,103,0.583441,196
50,1.75,15000,3,1.57869,105,0.693135,200
50,1.75,15000,3,1.57707,104,0.679668,189
50,1.75,15000,3,1.57831,103,0.468756,202
50,1.75,15000,3,1.57769,105,0.638269,204
50,1.75,15000,3,1.57881,105,0.822374,194
50,1.75,20000,3,2.80709,106,1.0602,195
50,1.75,20000,3,2.79852,102,0.948686,192
50,1.75,20000,3,2.80429,107,0.986646,193
50,1.75,20000,3,2.80763,105,1.11413,204
50,1.75,20000,3,2.80188,106,0.598652,192
50,1.75,20000,3,2.80618,105,1.14075,195
50,1.75,20000,3,2.80295,102,1.04689,195
50,1.75,20000,3,2.80411,104,1.00323,195
50,1.75,20000,3,2.80446,111,0.975307,204
50,1.75,20000,3,2.80395,108,0.979023,195
50,1.75,25000,3,4.37943,120,1.35732,193
50,1.75,25000,3,4.37935,116,1.19016,188
50,1.75,25000,3,4.37943,108,0.90468,197
50,1.75,25000,3,4.37771,103,1.10299,198
50,1.75,25000,3,4.37916,107,1.22331,195
50,1.75,25000,3,4.38446,106,1.19548,195
50,1.75,25000,3,4.38318,108,1.25156,195
50,1.75,25000,3,4.3843,103,1.28406,195
50,1.75,25000,3,4.3776,106,0.925774,195
50,1.75,25000,3,4.37284,110,1.05848,188
50,1.75,30000,3,6.29442,104,1.19354,200
50,1.75,30000,3,6.30658,151,1.49198,204
50,1.75,30000,3,6.30747,108,1.1974,204
50,1.75,30000,3,6.30398,3350,4.30443,3390
50,1.75,30000,3,6.30347,105,1.08413,196
50,1.75,30000,3,6.30645,119,1.57065,202
50,1.75,30000,3,6.30667,107,0.884406,202
