k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
25,1.75,5000,2,0.15356,59,0.056199,100
25,1.75,5000,2,0.152953,61,0.096036,98
25,1.75,5000,2,0.153953,60,0.0857612,99
25,1.75,5000,2,0.153085,59,0.103048,99
25,1.75,5000,2,0.153187,64,0.0793147,103
25,1.75,5000,2,0.153277,62,0.0906181,105
25,1.75,5000,2,0.1533,60,0.0964881,110
25,1.75,5000,2,0.153461,60,0.0662764,103
25,1.75,5000,2,0.154116,58,0.0700072,104
25,1.75,5000,2,0.153497,57,0.0455421,100
25,1.75,10000,2,0.614241,65,0.206044,113
25,1.75,10000,2,0.612015,61,0.095801,98
25,1.75,10000,2,0.613272,61,0.209103,104
25,1.75,10000,2,0.613364,61,0.194789,100
25,1.75,10000,2,0.637251,62,0.199502,107
25,1.75,10000,2,0.613315,59,0.191572,104
25,1.75,10000,2,0.613517,62,0.215527,106
25,1.75,10000,2,0.613748,62,0.0968056,99
25,1.75,10000,2,0.613849,60,0.200095,104
25,1.75,10000,2,0.613443,63,0.188262,96
25,1.75,15000,3,1.37807,64,0.433432,101
25,1.75,15000,3,1.37773,64,0.447667,98
25,1.75,15000,3,1.37943,62,0.433307,101
25,1.75,15000,3,1.3761,63,0.440759,104
25,1.75,15000,3,1.37972,64,0.474459,112
25,1.75,15000,3,1.37968,74,0.472175,107
25,1.75,15000,3,1.37803,60,0.413803,104
25,1.75,15000,3,1.37878,61,0.462363,112
25,1.75,15000,3,1.37534,62,0.406524,105
25,1.75,15000,3,1.37651,62,0.279652,101
25,1.75,20000,3,2.44548,68,0.435012,102
25,1.75,20000,3,2.4433,63,0.603542,104
25,1.75,20000,3,2.44349,62,0.351552,102
25,1.75,20000,3,2.44899,65,0.494129,110
25,1.75,20000,3,2.44283,62,0.583582,104
25,1.75,20000,3,2.45104,63,0.626219,104
25,1.75,20000,3,2.4516,62,0.324599,105
25,1.75,20000,3,2.44658,64,0.572074,103
25,1.75,20000,3,2.44546,76,0.461952,110
25,1.75,20000,3,2.4441,65,0.424044,101
25,1.75,25000,3,3.81814,66,0.42798,100
25,1.75,25000,3,3.8181,65,0.824797,107
25,1.75,25000,3,3.8221,65,0.366312,107
25,1.75,25000,3,3.82395,72,0.810728,109
25,1.75,25000,3,3.82804,63,0.678185,107
25,1.75,25000,3,3.828,64,0.747397,104
25,1.75,25000,3,3.82857,64,0.791776,102
25,1.75,25000,3,3.82964,62,0.895409,112
25,1.75,25000,3,3.82948,99,0.78884,114
25,1.75,25000,3,3.82832,71,0.786626,110
25,1.75,30000,3,5.49967,63,0.693789,107
25,1.75,30000,3,5.50317,67,0.770931,103
25,1.75,30000,3,5.50006,75,1.07436,110
25,1.75,30000,3,5.50241,74,0.644497,111
25,1.75,30000,3,5.51472,66,0.450533,104
25,1.75,30000,3,5.51508,78,0.918881,105
25,1.75,30000,3,5.51309,93,1.05869,109
25,1.75,30000,3,5.51333,65,0.566422,107
25,1.75,30000,3,5.51221,64,0.502335,98
25,1.75,30000,3,5.50832,69,0.664647,110
25,1.75,35000,3,7.49811,78,0.848649,99
25,1.75,35000,3,7.52802,64,1.16322,104
25,1.75,35000,3,7.48445,65,1.1852,110
25,1.75,35000,3,7.489,67,1.09687,105
25,1.75,35000,3,7.4813,66,1.05474,106
25,1.75,35000,3,7.51043,82,1.17307,107
25,1.75,35000,3,7.47932,66,1.21684,104
25,1.75,35000,3,7.48439,68,1.18168,106
25,1.75,35000,3,7.48535,66,1.12144,106
25,1.75,35000,3,7.49457,97,1.25158,111
25,1.75,40000,3,9.81222,65,1.38401,107
25,1.75,40000,3,9.80691,66,1.3769,109
25,1.75,40000,3,9.80071,65,1.02772,105
25,1.75,40000,3,9.84846,66,1.30128,104
25,1.75,40000,3,9.80046,70,1.34218,102
25,1.75,40000,3,9.80133,68,1.41247,101
25,1.75,40000,3,9.80583,69,1.12784,104
25,1.75,40000,3,9.77358,90,1.08601,114
25,1.75,40000,3,9.80991,93,1.39326,116
25,1.75,40000,3,9.7743,64,0.84149,102
25,1.75,45000,4,12.4017,109,2.23505,105
25,1.75,45000,4,12.3929,64,2.0334,103
25,1.75,45000,4,12.371,64,1.24522,108
25,1.75,45000,4,12.3769,65,2.13743,104
25,1.75,45000,4,12.462,83,2.31785,110
25,1.75,45000,4,12.42,64,2.05531,116
25,1.75,45000,4,12.4056,64,1.37143,109
25,1.75,45000,4,12.3851,95,1.85996,103
25,1.75,45000,4,12.4132,65,1.74362,99
25,1.75,45000,4,12.4113,129,1.60599,141
25,1.75,50000,4,15.3194,87,1.74854,98
25,1.75,50000,4,15.279,74,2.36174,105
25,1.75,50000,4,15.2802,82,2.37435,109
25,1.75,50000,4,15.2788,83,2.61057,98
25,1.75,50000,4,15.3704,72,1.95871,103
25,1.75,50000,4,15.2755,67,2.29564,109
25,1.75,50000,4,15.2856,68,2.1156,107
25,1.75,50000,4,15.284,69,2.09728,103
25,1.75,50000,4,15.2614,69,2.20689,103
25,1.75,50000,4,15.3185,68,2.23096,107
25,1.75,55000,4,18.501,131,2.3154,125
25,1.75,55000,4,18.5362,105,2.68448,106
25,1.75,55000,4,18.616,84,2.34884,99
25,1.75,55000,4,18.5291,1369,7.86101,1370
25,1.75,55000,4,18.5222,65,2.51554,104
25,1.75,55000,4,18.4877,91,2.65079,110
25,1.75,55000,4,18.4949,65,1.77114,99
25,1.75,55000,4,18.5408,76,2.69401,103
25,1.75,55000,4,18.5509,66,2.61874,103
25,1.75,55000,4,18.5431,91,2.6868,107
25,1.75,60000,4,22.0684,82,2.98206,102
25,1.75,60000,4,22.0429,76,2.26246,103
25,1.75,60000,4,22.0506,66,2.79234,108
25,1.75,60000,4,22.0796,75,2.83536,106
25,1.75,60000,4,22.0643,86,2.59851,103
25,1.75,60000,4,22.0617,72,2.82668,105
25,1.75,60000,4,22.1009,66,2.68045,99
25,1.75,60000,4,22.0578,67,2.79773,108
25,1.75,60000,4,22.0086,74,2.9044,100
25,1.75,60000,4,21.9788,72,2.45151,103
