k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
50,1.5,5000,2,0.174804,98,0.121481,175
50,1.5,5000,2,0.175609,97,0.122851,180
50,1.5,5000,2,0.175568,97,0.12406,175
50,1.5,5000,2,0.174975,101,0.134322,185
50,1.5,5000,2,0.17514,97,0.120678,175
50,1.5,5000,2,0.175315,96,0.134702,175
50,1.5,5000,2,0.17517,98,0.128215,185
50,1.5,5000,2,0.175795,96,0.128064,175
50,1.5,5000,2,0.174892,99,0.125197,180
50,1.5,5000,2,0.174745,97,0.119666,185
50,1.5,10000,3,0.700371,100,0.42818,182
50,1.5,10000,3,0.700095,100,0.344042,178
50,1.5,10000,3,0.699268,98,0.326177,173
50,1.5,10000,3,0.700027,99,0.469575,180
50,1.5,10000,3,0.699611,101,0.405486,185
50,1.5,10000,3,0.700347,102,0.43419,170
50,1.5,10000,3,0.700224,99,0.395318,180
50,1.5,10000,3,0.700239,100,0.368173,181
50,1.5,10000,3,0.699839,99,0.220849,179
50,1.5,10000,3,0.700111,100,0.209306,176
50,1.5,15000,3,1.57249,101,0.448243,175
50,1.5,15000,3,1.57449,106,0.57867,182
50,1.5,15000,3,1.57604,102,0.692435,182
50,1.5,15000,3,1.57525,101,0.497978,182
50,1.5,15000,3,1.574,101,0.692854,182
50,1.5,15000,3,1.57516,102,0.583543,179
50,1.5,15000,3,1.57377,104,0.735396,185
50,1.5,15000,3,1.57463,102,0.606565,189
50,1.5,15000,3,1.57414,102,0.72162,180
50,1.5,15000,3,1.57509,105,0.364344,175
50,1.5,20000,4,2.80017,101,1.04856,176
50,1.5,20000,4,2.79551,102,1.09838,185
50,1.5,20000,4,2.79934,101,1.34621,183
50,1.5,20000,4,2.79772,103,0.935912,185
50,1.5,20000,4,2.796,101,1.07956,185
50,1.5,20000,4,2.79647,99,0.730354,176
50,1.5,20000,4,2.79935,103,1.01971,181
50,1.5,20000,4,2.79768,100,1.32035,185
50,1.5,20000,4,2.80046,104,1.02544,185
50,1.5,20000,4,2.79746,104,1.09293,182
50,1.5,25000,4,4.37187,104,0.815073,177
50,1.5,25000,4,4.37108,102,1.90393,191
50,1.5,25000,4,4.37231,103,1.14476,182
50,1.5,25000,4,4.37146,100,0.983315,173
50,1.5,25000,4,4.37696,100,1.09515,179
50,1.5,25000,4,4.37258,102,1.13231,178
50,1.5,25000,4,4.37065,105,1.04107,178
50,1.5,25000,4,4.37161,104,1.59637,182
50,1.5,25000,4,4.37064,102,1.68992,175
50,1.5,25000,4,4.37324,103,1.36614,176
50,1.5,30000,4,6.29294,103,2.10692,178
50,1.5,30000,4,6.295,103,2.19185,189
50,1.5,30000,4,6.29596,102,1.95419,175
50,1.5,30000,4,6.29911,105,2.197,187
50,1.5,30000,4,6.29853,103,1.61921,187
50,1.5,30000,4,6.29865,102,1.559,183
50,1.5,30000,4,6.29664,101,1.66888,182
50,1.5,30000,4,6.30461,106,1.79817,176
50,1.5,30000,4,6.30347,104,1.25152,180
50,1.5,30000,4,6.3035,102,1.6147,182
50,1.5,35000,5,8.58496,104,2.07965,175
50,1.5,35000,5,8.57932,102,3.33615,195
50,1.5,35000,5,8.57631,107,2.93603,182
50,1.5,35000,5,8.57359,103,2.92609,175
50,1.5,35000,5,8.57128,103,2.65567,182
50,1.5,35000,5,8.57445,105,1.83084,171
50,1.5,35000,5,8.57587,104,2.04616,183
50,1.5,35000,5,8.57342,103,3.17596,182
50,1.5,35000,5,8.57264,102,2.67245,182
50,1.5,35000,5,8.57402,102,2.09685,178
50,1.5,40000,5,11.1985,104,3.15418,185
50,1.5,40000,5,11.2485,105,3.93719,182
50,1.5,40000,5,11.1947,105,2.00856,179
50,1.5,40000,5,11.2045,104,2.88729,182
50,1.5,40000,5,11.1959,102,3.70109,182
50,1.5,40000,5,11.2244,104,3.62352,185
50,1.5,40000,5,11.1891,103,2.35746,181
50,1.5,40000,5,11.192,103,3.67984,182
