k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
25,1.75,5000,2,0.156208,58,0.0807544,107
25,1.75,5000,2,0.156996,62,0.0812227,102
25,1.75,5000,2,0.156627,58,0.0839072,107
25,1.75,5000,2,0.156602,59,0.131116,107
25,1.75,5000,2,0.156355,63,0.0989105,97
25,1.75,5000,2,0.156184,63,0.13962,107
25,1.75,5000,2,0.156332,58,0.125997,107
25,1.75,5000,2,0.156725,61,0.134338,107
25,1.75,5000,2,0.156728,59,0.101058,102
25,1.75,5000,2,0.156178,59,0.135032,107
25,1.75,10000,2,0.630516,63,0.196668,104
25,1.75,10000,2,0.635217,62,0.186247,102
25,1.75,10000,2,0.624663,72,0.310096,107
25,1.75,10000,2,0.623784,62,0.168717,102
25,1.75,10000,2,0.623582,61,0.313664,107
25,1.75,10000,2,0.625819,61,0.30111,107
25,1.75,10000,2,0.624843,62,0.189218,100
25,1.75,10000,2,0.624622,62,0.210768,107
25,1.75,10000,2,0.624762,59,0.303599,112
25,1.75,10000,2,0.624961,62,0.284813,107
25,1.75,15000,3,1.40462,61,0.686587,102
25,1.75,15000,3,1.40635,61,0.395175,98
25,1.75,15000,3,1.4068,62,0.693917,105
25,1.75,15000,3,1.40214,61,0.57921,104
25,1.75,15000,3,1.40528,65,0.719703,105
25,1.75,15000,3,1.40787,65,0.70475,109
25,1.75,15000,3,1.40421,62,0.650792,101
25,1.75,15000,3,1.40945,60,0.455067,102
25,1.75,15000,3,1.40795,75,0.711971,102
25,1.75,15000,3,1.40799,62,0.697011,105
25,1.75,20000,3,2.49851,64,0.985112,107
25,1.75,20000,3,2.50304,65,1.05124,112
25,1.75,20000,3,2.50161,64,0.778583,103
25,1.75,20000,3,2.50125,71,1.01185,104
25,1.75,20000,3,2.50415,63,0.563014,105
25,1.75,20000,3,2.49736,62,0.840089,102
25,1.75,20000,3,2.50472,66,0.637774,104
25,1.75,20000,3,2.49872,63,0.871166,104
25,1.75,20000,3,2.49998,61,1.03024,112
25,1.75,20000,3,2.49686,64,0.913456,107
25,1.75,25000,3,3.89783,69,1.38993,109
25,1.75,25000,3,3.9017,63,0.842458,109
25,1.75,25000,3,3.89587,65,0.847856,100
25,1.75,25000,3,3.89962,68,1.31892,106
25,1.75,25000,3,3.92547,62,1.10487,106
25,1.75,25000,3,3.90468,63,0.972181,107
25,1.75,25000,3,3.90392,65,0.758527,112
25,1.75,25000,3,3.89924,63,0.908662,109
25,1.75,25000,3,3.9008,66,0.718794,109
25,1.75,25000,3,3.90747,63,0.631317,100
25,1.75,30000,3,5.62257,68,1.62016,109
25,1.75,30000,3,5.6231,63,0.943323,104
25,1.75,30000,3,5.61869,61,0.87704,100
25,1.75,30000,3,5.61418,69,1.5874,100
25,1.75,30000,3,5.63185,62,1.04077,105
25,1.75,30000,3,5.63111,68,1.06928,107
25,1.75,30000,3,5.62525,68,1.56828,109
25,1.75,30000,3,5.63777,66,1.51396,105
25,1.75,30000,3,5.62333,63,1.62005,105
25,1.75,30000,3,5.62998,84,1.60909,104
25,1.75,35000,3,7.67287,67,1.28606,103
25,1.75,35000,3,7.67301,68,1.81046,106
25,1.75,35000,3,7.66037,68,1.89144,102
25,1.75,35000,3,7.65591,64,1.94084,99
25,1.75,35000,3,7.64176,65,1.46824,110
25,1.75,35000,3,7.69631,65,2.16434,110
25,1.75,35000,3,7.64539,67,2.10561,110
25,1.75,35000,3,7.66034,64,1.96837,102
25,1.75,35000,3,7.65324,65,1.75556,119
25,1.75,35000,3,7.67293,69,1.11716,107
25,1.75,40000,3,9.99207,68,2.3052,107
25,1.75,40000,3,10.0097,85,1.27893,103
25,1.75,40000,3,9.99484,78,2.2847,107
25,1.75,40000,3,9.97052,63,2.16882,104
25,1.75,40000,3,9.98082,74,1.86141,104
25,1.75,40000,3,9.99455,76,1.92508,108
25,1.75,40000,3,10.0359,86,2.34873,109
25,1.75,40000,3,10.0246,65,1.57913,112
25,1.75,40000,3,10.0204,66,1.67459,117
25,1.75,40000,3,10.0244,71,1.86771,117
25,1.75,45000,4,12.6583,104,1.97795,103
25,1.75,45000,4,12.6641,71,1.86391,105
25,1.75,45000,4,12.6698,66,2.94751,107
25,1.75,45000,4,12.6866,71,3.51759,103
25,1.75,45000,4,12.6743,67,1.878,105
25,1.75,45000,4,12.667,64,1.76907,100
25,1.75,45000,4,12.6616,65,1.96993,109
25,1.75,45000,4,12.6669,157,2.85873,164
25,1.75,45000,4,12.6982,70,2.2624,109
25,1.75,45000,4,12.6998,64,2.19875,106
25,1.75,50000,4,15.6435,65,2.76684,107
25,1.75,50000,4,15.6029,153,4.40489,155
25,1.75,50000,4,15.6001,63,1.87962,103
25,1.75,50000,4,15.5938,111,4.07567,113
25,1.75,50000,4,15.6437,136,4.20014,139
25,1.75,50000,4,15.6724,76,2.62538,97
25,1.75,50000,4,15.6713,75,2.04452,100
25,1.75,50000,4,15.6384,69,3.63188,109
25,1.75,50000,4,15.6339,76,2.77975,99
25,1.75,50000,4,15.6781,68,3.68299,109
25,1.75,55000,4,18.9067,85,3.82051,107
25,1.75,55000,4,18.905,77,3.49187,104
25,1.75,55000,4,18.901,67,4.59798,107
25,1.75,55000,4,18.9002,91,4.09182,107
25,1.75,55000,4,18.9641,72,4.29821,100
25,1.75,55000,4,18.9533,80,3.9155,107
25,1.75,55000,4,18.9003,87,2.34522,100
25,1.75,55000,4,18.9187,67,2.77313,100
25,1.75,55000,4,18.9127,73,2.93443,103
25,1.75,55000,4,18.939,70,3.46044,107
25,1.75,60000,4,22.5706,97,4.7349,102
25,1.75,60000,4,22.5542,97,3.28238,107
25,1.75,60000,4,22.5362,67,4.72274,102
25,1.75,60000,4,22.5234,88,4.76543,109
25,1.75,60000,4,22.533,66,4.76997,105
25,1.75,60000,4,22.5111,76,4.74274,105
25,1.75,60000,4,22.4768,81,3.64874,109
25,1.75,60000,4,22.5426,72,4.73406,109
25,1.75,60000,4,22.5131,72,4.62237,113
25,1.75,60000,4,22.5023,147,4.95379,146
