k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
50,2,5000,2,0.156087,97,0.119655,209
50,2,5000,2,0.156162,99,0.130751,211
50,2,5000,2,0.156112,97,0.108776,212
50,2,5000,2,0.15654,98,0.108329,205
50,2,5000,2,0.156633,97,0.125686,214
50,2,5000,2,0.156387,99,0.0965386,214
50,2,5000,2,0.156423,98,0.0977774,214
50,2,5000,2,0.156957,97,0.123402,214
50,2,5000,2,0.156872,98,0.119573,219
50,2,5000,2,0.156722,101,0.059082,214
50,2,10000,2,0.624883,104,0.158554,206
50,2,10000,2,0.623553,100,0.260612,219
50,2,10000,2,0.625957,100,0.332565,214
50,2,10000,2,0.626435,101,0.338939,212
50,2,10000,2,0.626163,99,0.305639,214
50,2,10000,2,0.625629,102,0.303246,206
50,2,10000,2,0.624697,99,0.211645,214
50,2,10000,2,0.624983,99,0.307183,214
50,2,10000,2,0.626054,103,0.281105,219
50,2,10000,2,0.625673,100,0.242995,209
50,2,15000,2,1.40435,100,0.532929,219
50,2,15000,2,1.40452,101,0.437698,217
50,2,15000,2,1.40311,99,0.461224,211
50,2,15000,2,1.40634,100,0.268331,211
50,2,15000,2,1.40758,101,0.42595,215
50,2,15000,2,1.40546,100,0.396549,213
50,2,15000,2,1.40354,103,0.46098,215
50,2,15000,2,1.40354,101,0.300286,217
50,2,15000,2,1.40497,102,0.453016,213
50,2,15000,2,1.40388,102,0.484975,219
50,2,20000,2,2.5027,102,0.441139,214
50,2,20000,2,2.50028,102,0.533704,214
50,2,20000,2,2.49861,107,0.511524,214
50,2,20000,2,2.54631,101,0.579542,214
50,2,20000,2,2.50232,103,0.659651,214
50,2,20000,2,2.49918,102,0.465275,207
50,2,20000,2,2.49779,101,0.590894,211
50,2,20000,2,2.49912,103,0.701326,224
50,2,20000,2,2.49872,102,0.666669,221
50,2,20000,2,2.49877,101,0.464907,201
50,2,25000,2,3.90858,106,0.881054,213
50,2,25000,2,3.91501,102,0.473918,219
50,2,25000,2,3.91307,101,0.877338,216
50,2,25000,2,3.91323,102,0.64441,210
50,2,25000,2,3.9447,104,0.92341,213
50,2,25000,2,3.91097,107,0.663275,211
50,2,25000,2,3.91074,106,0.594883,216
50,2,25000,2,3.91048,104,0.673296,213
50,2,25000,2,3.92926,104,0.925574,213
50,2,25000,2,3.90378,102,0.854222,219
50,2,30000,2,5.61949,105,0.673493,219
50,2,30000,2,5.62331,101,0.583628,213
50,2,30000,2,5.622,103,1.13429,219
50,2,30000,2,5.63483,103,1.03796,226
50,2,30000,2,5.63508,103,1.02043,217
50,2,30000,2,5.63408,103,1.05403,219
50,2,30000,2,5.63137,103,1.0448,219
50,2,30000,2,5.62902,104,0.54643,206
50,2,30000,2,5.61408,105,1.01953,211
50,2,30000,2,5.62227,102,1.05159,219
50,2,35000,3,7.67145,105,1.87735,212
50,2,35000,3,7.67168,106,2.04861,216
50,2,35000,3,7.65091,104,1.54904,221
50,2,35000,3,7.65487,104,2.00643,212
50,2,35000,3,7.68315,105,1.97515,216
50,2,35000,3,7.67051,104,2.1981,212
50,2,35000,3,7.65064,109,1.90253,212
50,2,35000,3,7.65786,106,1.56253,221
50,2,35000,3,7.66351,104,2.01435,214
50,2,35000,3,7.69465,107,1.11344,216
50,2,40000,3,10.0104,105,1.10786,210
50,2,40000,3,10.0091,105,1.38892,214
50,2,40000,3,10.0094,104,2.29046,214
50,2,40000,3,9.98423,104,2.29507,229
50,2,40000,3,9.99611,103,2.35655,216
50,2,40000,3,9.99273,103,2.50274,219
50,2,40000,3,9.98269,102,2.27547,214
50,2,40000,3,9.99436,109,2.25593,224
50,2,40000,3,10.0215,103,2.44629,211
50,2,40000,3,9.99931,104,2.24143,214
50,2,45000,3,12.6518,105,1.92552,219
50,2,45000,3,12.6684,104,2.01019,208
50,2,45000,3,12.6721,104,2.62085,216
50,2,45000,3,12.669,103,1.50017,213
50,2,45000,3,12.661,105,2.60483,213
50,2,45000,3,12.668,104,1.59971,208
50,2,45000,3,12.6491,107,2.55813,208
50,2,45000,3,12.6535,103,2.80793,219
50,2,45000,3,12.6881,107,2.88835,216
50,2,45000,3,12.6508,104,2.77611,216
50,2,50000,3,15.6377,103,1.86917,216
50,2,50000,3,15.6608,107,2.93618,219
50,2,50000,3,15.6578,104,2.14732,209
50,2,50000,3,15.6456,108,2.98316,217
50,2,50000,3,15.6286,104,1.96621,219
50,2,50000,3,15.6172,105,3.02361,211
50,2,50000,3,15.6177,105,3.23646,213
50,2,50000,3,15.6583,104,3.11024,206
50,2,50000,3,15.6221,104,2.1222,210
50,2,50000,3,15.6251,104,2.92377,213
50,2,55000,3,18.9042,106,2.06684,207
50,2,55000,3,18.9531,105,3.14031,214
50,2,55000,3,18.9494,106,2.25599,214
50,2,55000,3,18.9617,106,3.15153,214
50,2,55000,3,18.9196,105,2.64191,212
50,2,55000,3,18.9009,106,2.21823,212
50,2,55000,3,18.8984,105,2.65303,214
50,2,55000,3,18.9313,103,2.61822,214
50,2,55000,3,18.9058,105,3.03068,211
50,2,55000,3,18.9572,104,3.08203,214
50,2,60000,3,22.4971,107,2.99064,209
50,2,60000,3,22.5276,107,3.08796,222
50,2,60000,3,22.4969,105,1.74258,209
50,2,60000,3,22.5539,106,2.97665,215
50,2,60000,3,22.5253,106,3.8606,219
50,2,60000,3,22.5578,105,3.58504,219
50,2,60000,3,22.5595,107,1.82588,213
50,2,60000,3,22.4994,106,2.54252,219
50,2,60000,3,22.5539,109,2.76246,211
50,2,60000,3,22.5544,105,3.33138,212
