k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
25,1.25,5000,3,0.154778,58,0.126437,83
25,1.25,5000,3,0.153854,60,0.0906255,83
25,1.25,5000,3,0.153025,60,0.0978948,87
25,1.25,5000,3,0.153606,63,0.218772,90
25,1.25,5000,3,0.153427,59,0.219762,93
25,1.25,5000,3,0.153434,60,0.123385,89
25,1.25,5000,3,0.153678,59,0.109162,93
25,1.25,5000,3,0.153739,58,0.127178,87
25,1.25,5000,3,0.15365,60,0.109886,83
25,1.25,5000,3,0.153883,59,0.0874368,83
25,1.25,10000,4,0.612166,60,0.18006,84
25,1.25,10000,4,0.613946,64,0.484869,95
25,1.25,10000,4,0.613265,60,0.569863,90
25,1.25,10000,4,0.613904,64,0.262933,88
25,1.25,10000,4,0.611535,60,0.395933,87
25,1.25,10000,4,0.612902,63,0.555411,87
25,1.25,10000,4,0.611477,62,0.633086,88
25,1.25,10000,4,0.612544,61,0.331879,91
25,1.25,10000,4,0.61235,61,0.32606,87
25,1.25,10000,4,0.611079,60,0.26941,88
25,1.25,15000,5,1.37691,61,0.514007,88
25,1.25,15000,5,1.37755,65,0.595908,82
25,1.25,15000,5,1.37956,74,0.66405,89
25,1.25,15000,5,1.43366,61,1.17829,95
25,1.25,15000,5,1.37496,64,0.45249,89
25,1.25,15000,5,1.38796,62,0.509382,93
25,1.25,15000,5,1.37585,64,1.05726,87
25,1.25,15000,5,1.37913,62,0.467357,84
25,1.25,15000,5,1.37495,61,0.72068,87
25,1.25,15000,5,1.37703,65,0.759223,91
25,1.25,20000,6,2.44438,63,1.88577,91
25,1.25,20000,6,2.44817,66,1.64081,95
25,1.25,20000,6,2.45012,63,0.539986,81
25,1.25,20000,6,2.4438,67,0.531483,85
25,1.25,20000,6,2.44791,65,0.843082,84
25,1.25,20000,6,2.44503,64,0.697493,85
25,1.25,20000,6,2.45,83,1.93744,91
25,1.25,20000,6,2.44202,63,0.588025,90
25,1.25,20000,6,2.44685,66,1.72227,87
25,1.25,20000,6,2.44387,62,1.84874,93
25,1.25,25000,6,3.82025,64,2.48753,87
25,1.25,25000,6,3.81786,154,2.15219,157
25,1.25,25000,6,3.82033,64,1.77286,90
25,1.25,25000,6,3.81879,63,1.16587,88
25,1.25,25000,6,3.89636,64,2.34192,98
25,1.25,25000,6,3.82127,108,2.93542,109
25,1.25,25000,6,3.82577,65,1.16266,85
25,1.25,25000,6,3.82563,85,0.772538,85
25,1.25,25000,6,3.83107,69,2.82289,93
25,1.25,25000,6,3.81391,64,2.34017,104
25,1.25,30000,7,5.50064,62,3.23093,91
25,1.25,30000,7,5.50226,65,3.4049,89
25,1.25,30000,7,5.50234,68,3.03527,87
25,1.25,30000,7,5.4985,77,1.84187,87
25,1.25,30000,7,5.50581,68,3.15518,87
25,1.25,30000,7,5.51018,65,1.44845,89
25,1.25,30000,7,5.50895,67,1.86792,95
25,1.25,30000,7,5.51911,67,3.22318,87
25,1.25,30000,7,5.51069,67,0.984203,89
25,1.25,30000,7,5.51099,95,1.68805,92
25,1.25,35000,7,7.49448,65,2.85324,86
25,1.25,35000,7,7.48758,87,2.20814,86
25,1.25,35000,7,7.4858,68,4.65586,89
25,1.25,35000,7,7.4871,95,2.59568,95
25,1.25,35000,7,7.48915,66,3.64712,93
25,1.25,35000,7,7.5589,65,3.76949,91
25,1.25,35000,7,7.49714,65,2.75367,85
25,1.25,35000,7,7.49601,67,3.90138,92
25,1.25,35000,7,7.49761,78,4.19354,83
25,1.25,35000,7,7.49332,64,3.71432,87
25,1.25,40000,7,9.77906,90,4.25825,91
25,1.25,40000,7,9.79265,65,4.18291,86
25,1.25,40000,7,9.78419,74,4.81708,96
25,1.25,40000,7,9.79128,63,1.61505,87
25,1.25,40000,7,9.78021,68,2.67095,95
25,1.25,40000,7,9.76344,65,4.4695,87
25,1.25,40000,7,9.81603,88,2.45079,89
25,1.25,40000,7,9.78502,62,3.77406,88
25,1.25,40000,7,9.77798,65,4.61329,92
25,1.25,40000,7,9.77944,67,4.37908,89
25,1.25,45000,8,12.37,66,5.77215,84
25,1.25,45000,8,12.3771,65,5.36626,91
25,1.25,45000,8,12.3875,64,5.92254,91
25,1.25,45000,8,12.3721,74,2.86947,86
25,1.25,45000,8,12.4015,68,2.66778,86
25,1.25,45000,8,12.4025,69,6.00419,91
25,1.25,45000,8,12.4519,66,2.59474,89
25,1.25,45000,8,12.4281,64,2.98497,89
25,1.25,45000,8,12.4244,68,5.93868,95
