k = 50, eps = 1.50

5000 	 1.77 	 2.01
10000 	 1.70 	 1.87
15000 	 1.78 	 1.89
20000 	 1.75 	 1.85
25000 	 1.70 	 1.89
30000 	 1.68 	 1.83
35000 	 1.69 	 1.83
40000 	 1.66 	 1.76
45000 	 1.71 	 1.81
50000 	 1.59 	 1.77
55000 	 1.63 	 1.80
60000 	 1.60 	 1.80

Error percentage: 0.000000
