k = 50, eps = 2.00

5000 	 2.03 	 2.28
10000 	 2.05 	 2.20
15000 	 2.01 	 2.19
20000 	 1.96 	 2.15
25000 	 1.94 	 2.17
30000 	 1.94 	 2.15
35000 	 1.96 	 2.15
40000 	 1.96 	 2.09
45000 	 1.98 	 2.13
50000 	 1.93 	 2.10
55000 	 1.97 	 2.04
60000 	 1.97 	 2.13

Error percentage: 0.000000
