k = 100, eps = 1.50

5000 	 1.97 	 2.06
10000 	 1.92 	 1.99
15000 	 1.91 	 1.99
20000 	 1.88 	 1.99
25000 	 1.91 	 2.03
30000 	 1.89 	 1.95
35000 	 1.86 	 2.00
40000 	 1.86 	 1.97
45000 	 1.84 	 1.99
50000 	 1.79 	 1.97
55000 	 1.82 	 1.98
60000 	 1.85 	 1.94

Error percentage: 0.000000
