k = 10, eps = 2.00

5000 	 1.35 	 1.65
10000 	 1.33 	 1.76
15000 	 1.30 	 1.59
20000 	 1.41 	 1.56
25000 	 1.33 	 1.67
30000 	 1.27 	 1.56
35000 	 1.25 	 1.64
40000 	 1.32 	 1.61
45000 	 1.26 	 1.59
50000 	 1.33 	 1.57
55000 	 1.24 	 1.47
60000 	 1.31 	 1.53

Error percentage: 0.000000
