k = 10, eps = 1.00

5000 	 1.08 	 1.41
10000 	 0.98 	 1.37
15000 	 0.96 	 1.23
20000 	 0.98 	 1.23
25000 	 0.97 	 1.20
30000 	 0.93 	 1.23
35000 	 0.91 	 1.08
40000 	 0.93 	 1.26
45000 	 0.94 	 1.13
50000 	 0.92 	 1.18
55000 	 0.93 	 1.21
60000 	 0.92 	 1.13

Error percentage: 0.325000
