k = 10, eps = 2.00

5000 	 1.44 	 1.66
10000 	 1.42 	 1.62
15000 	 1.14 	 1.66
20000 	 1.00 	 1.53
25000 	 1.04 	 1.54
30000 	 1.12 	 1.61
35000 	 1.00 	 1.45
40000 	 0.97 	 1.43
45000 	 1.06 	 1.48
50000 	 0.93 	 1.50
55000 	 1.00 	 1.18
60000 	 0.95 	 1.35

Error percentage: 0.050000
