k = 100, eps = 1.50

5000 	 1.92 	 2.03
10000 	 1.84 	 2.01
15000 	 1.85 	 2.04
20000 	 1.28 	 2.02
25000 	 1.10 	 1.99
30000 	 1.84 	 2.05
35000 	 1.48 	 1.96
40000 	 1.33 	 1.92
45000 	 1.51 	 1.91
50000 	 1.37 	 1.96
55000 	 1.48 	 1.94
60000 	 1.03 	 1.88

Error percentage: 0.000000
