k = 50, eps = 1.00

5000 	 1.45 	 1.56
10000 	 1.21 	 1.54
15000 	 1.30 	 1.58
20000 	 1.32 	 1.49
25000 	 1.19 	 1.55
30000 	 1.00 	 1.52
35000 	 1.12 	 1.43
40000 	 1.00 	 1.49
45000 	 0.97 	 1.42
50000 	 1.00 	 1.46
55000 	 1.04 	 1.50
60000 	 0.99 	 1.39

Error percentage: 0.025000
