k = 50, eps = 1.00

5000 	 1.41 	 1.55
10000 	 1.38 	 1.59
15000 	 1.36 	 1.54
20000 	 1.37 	 1.51
25000 	 1.42 	 1.55
30000 	 1.37 	 1.57
35000 	 1.34 	 1.51
40000 	 1.34 	 1.49
45000 	 1.28 	 1.47
50000 	 1.36 	 1.45
55000 	 1.29 	 1.47
60000 	 1.25 	 1.51

Error percentage: 0.000000
