k = 10, eps = 1.00

5000 	 1.09 	 1.30
10000 	 1.00 	 1.37
15000 	 1.08 	 1.26
20000 	 1.03 	 1.33
25000 	 0.95 	 1.31
30000 	 0.97 	 1.14
35000 	 1.00 	 1.17
40000 	 0.97 	 1.19
45000 	 0.98 	 1.13
50000 	 0.93 	 1.17
55000 	 0.95 	 1.24
60000 	 0.95 	 1.16

Error percentage: 0.125000
