k = 100, eps = 2.00

5000 	 2.27 	 2.47
10000 	 2.24 	 2.42
15000 	 2.24 	 2.42
20000 	 2.12 	 2.34
25000 	 2.23 	 2.41
30000 	 2.03 	 2.38
35000 	 1.66 	 2.36
40000 	 1.87 	 2.29
45000 	 1.57 	 2.33
50000 	 1.48 	 2.37
55000 	 1.04 	 2.29
60000 	 1.00 	 2.25

Error percentage: 0.000000
