k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
25,1,5000,5,0.152974,60,0.216997,78
25,1,5000,5,0.153181,58,0.141463,79
25,1,5000,5,0.153229,58,0.102102,75
25,1,5000,5,0.153749,60,0.100083,71
25,1,5000,5,0.153586,60,0.231518,78
25,1,5000,5,0.153692,58,0.217075,83
25,1,5000,5,0.153132,60,0.23276,82
25,1,5000,5,0.152853,58,0.240643,78
25,1,5000,5,0.153448,58,0.193815,78
25,1,5000,5,0.15354,59,0.228,84
25,1,10000,7,0.613742,62,0.667289,78
25,1,10000,7,0.613105,59,0.646657,85
25,1,10000,7,0.613126,64,0.371603,79
25,1,10000,7,0.612165,58,0.635615,78
25,1,10000,7,0.612853,59,0.532383,76
25,1,10000,7,0.612247,58,0.443668,76
25,1,10000,7,0.615308,60,0.650183,85
25,1,10000,7,0.613566,59,0.668894,80
25,1,10000,7,0.611785,60,0.422158,76
25,1,10000,7,0.611824,59,0.664805,81
25,1,15000,8,1.3754,60,1.12855,79
25,1,15000,8,1.37472,63,1.14552,83
25,1,15000,8,1.37484,61,1.07921,79
25,1,15000,8,1.37493,63,0.631287,78
25,1,15000,8,1.37811,62,1.06936,82
25,1,15000,8,1.47107,62,1.02367,78
25,1,15000,8,1.37962,63,0.942745,82
25,1,15000,8,1.3808,63,0.966268,80
25,1,15000,8,1.37913,60,1.11194,88
25,1,15000,8,1.37605,61,0.610547,77
25,1,20000,9,2.44169,63,1.40984,81
25,1,20000,9,2.44779,61,1.69721,78
25,1,20000,9,2.44141,62,1.70777,76
25,1,20000,9,2.44371,62,1.81134,78
25,1,20000,9,2.44323,62,1.79078,88
25,1,20000,9,2.44436,63,1.35595,80
25,1,20000,9,2.44458,62,1.52167,83
25,1,20000,9,2.44338,61,1.67289,82
25,1,20000,9,2.44285,61,1.82613,82
25,1,20000,9,2.44307,60,1.77252,78
25,1,25000,10,3.81861,63,2.36263,82
25,1,25000,10,3.82028,61,2.3641,79
25,1,25000,10,3.81556,61,2.24573,76
25,1,25000,10,3.81448,63,1.73884,82
25,1,25000,10,3.81696,61,2.26533,82
25,1,25000,10,3.81548,62,1.93524,79
25,1,25000,10,3.81671,63,1.92013,80
25,1,25000,10,3.81763,62,2.3732,79
25,1,25000,10,3.8174,62,2.24753,79
25,1,25000,10,3.81817,62,1.91565,74
25,1,30000,11,5.49711,63,2.91456,77
25,1,30000,11,5.49903,62,2.39829,79
25,1,30000,11,5.49838,61,1.79058,76
25,1,30000,11,5.49632,64,1.79231,72
25,1,30000,11,5.49751,61,3.35593,76
25,1,30000,11,5.49579,62,2.73805,82
25,1,30000,11,5.49659,63,3.22837,73
25,1,30000,11,5.4977,66,2.57758,87
25,1,30000,11,5.55645,64,3.4457,82
25,1,30000,11,5.49808,71,3.33482,82
25,1,35000,12,7.48134,64,4.22365,81
25,1,35000,12,7.48079,62,4.26584,80
25,1,35000,12,7.48165,62,4.29584,82
25,1,35000,12,7.47482,63,4.4313,84
25,1,35000,12,7.47981,64,4.19871,79
25,1,35000,12,7.48297,63,3.04713,81
25,1,35000,12,7.47941,63,4.60665,84
25,1,35000,12,7.48136,63,4.56207,85
25,1,35000,12,7.48466,63,4.273,78
25,1,35000,12,7.5188,63,4.26532,79
25,1,40000,13,9.76923,69,5.37091,75
25,1,40000,13,9.77045,62,5.6999,84
25,1,40000,13,9.7726,63,3.01195,81
25,1,40000,13,9.76957,64,4.35446,78
25,1,40000,13,9.77007,66,3.93629,77
25,1,40000,13,9.77134,63,5.77873,84
25,1,40000,13,9.76913,66,3.15519,81
25,1,40000,13,9.76986,67,4.29411,75
25,1,40000,13,9.76903,63,5.67054,81
25,1,40000,13,9.7702,63,6.00387,81
25,1,45000,14,12.3653,63,4.41181,78
25,1,45000,14,12.3672,64,6.78757,78
25,1,45000,14,12.367,65,7.32124,76
25,1,45000,14,12.3732,66,6.76587,75
25,1,45000,14,12.3699,64,6.68746,76
25,1,45000,14,12.3652,63,5.09352,76
25,1,45000,14,12.3661,63,5.155,78
25,1,45000,14,12.3665,64,6.91751,81
25,1,45000,14,12.3684,67,6.49692,82
25,1,45000,14,12.3619,62,3.44992,78
25,1,50000,14,15.2656,64,7.56639,78
25,1,50000,14,15.2671,64,4.10499,81
25,1,50000,14,15.2708,63,7.41431,79
25,1,50000,14,15.2968,64,7.52713,78
25,1,50000,14,15.2946,63,4.04213,76
25,1,50000,14,15.3492,65,7.56995,76
25,1,50000,14,15.2972,70,5.75994,81
25,1,50000,14,15.2825,62,5.9945,78
25,1,50000,14,15.2632,64,7.70397,87
25,1,50000,14,15.2623,63,5.83748,81
25,1,55000,15,18.4761,63,9.09161,91
25,1,55000,15,18.5047,65,8.88312,75
25,1,55000,15,18.4756,63,4.7621,79
25,1,55000,15,18.4704,63,8.53193,79
25,1,55000,15,18.4746,64,6.44495,79
25,1,55000,15,18.482,69,8.87195,79
25,1,55000,15,18.4732,64,8.91969,84
25,1,55000,15,18.4882,66,9.07455,81
25,1,55000,15,18.5806,64,8.95501,81
25,1,55000,15,18.5134,63,8.9384,81
25,1,60000,16,21.9878,63,10.6926,75
25,1,60000,16,21.9884,64,10.2998,75
25,1,60000,16,22.0693,63,10.418,79
25,1,60000,16,21.9864,67,5.61378,78
25,1,60000,16,21.9847,62,8.09924,78
25,1,60000,16,21.9893,64,9.85282,82
25,1,60000,16,21.988,65,10.6442,84
25,1,60000,16,22.0159,68,10.5565,79
25,1,60000,16,22.0049,65,6.90669,73
25,1,60000,16,21.992,63,11.1529,87
