k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
10,1,5000,5,0.152489,36,0.208082,35
10,1,5000,5,0.152775,32,0.109213,41
10,1,5000,5,0.153364,34,0.111819,35
10,1,5000,5,0.153156,33,0.105528,40
10,1,5000,5,0.153087,35,0.0946505,37
10,1,5000,5,0.15292,34,0.197065,40
10,1,5000,5,0.153763,31,0.194262,37
10,1,5000,5,0.153066,32,0.17201,40
10,1,5000,5,0.154011,35,0.211328,37
10,1,5000,5,0.153309,35,0.220473,39
10,1,10000,7,0.611688,38,0.651527,41
10,1,10000,7,0.611943,36,0.560123,43
10,1,10000,7,0.611725,35,0.623675,38
10,1,10000,7,0.61267,34,0.668401,39
10,1,10000,7,0.610847,36,0.307916,38
10,1,10000,7,0.611279,36,0.632095,41
10,1,10000,7,0.609285,38,0.62743,39
10,1,10000,7,0.61106,36,0.632424,41
10,1,10000,7,0.612402,35,0.641124,39
10,1,10000,7,0.611576,35,0.629212,41
10,1,15000,8,1.37379,40,0.71698,50
10,1,15000,8,1.37634,37,1.14996,41
10,1,15000,8,1.37683,37,1.11808,42
10,1,15000,8,1.37645,50,1.24366,50
10,1,15000,8,1.37513,34,1.12044,41
10,1,15000,8,1.37749,36,0.700488,45
10,1,15000,8,1.37621,37,0.541258,38
10,1,15000,8,1.37491,44,1.12594,46
10,1,15000,8,1.37153,36,1.07863,39
10,1,15000,8,1.37213,36,1.1272,45
10,1,20000,9,2.44497,41,1.88428,41
10,1,20000,9,2.44342,36,1.52086,40
10,1,20000,9,2.44386,51,2.12408,50
10,1,20000,9,2.44104,36,1.75056,41
10,1,20000,9,2.51644,36,1.75777,41
10,1,20000,9,2.44433,36,1.72995,41
10,1,20000,9,2.44023,39,1.75557,43
10,1,20000,9,2.4396,38,1.73536,41
10,1,20000,9,2.44036,39,1.51459,40
10,1,20000,9,2.44013,38,1.50656,38
10,1,25000,10,3.81623,48,2.52688,46
10,1,25000,10,3.81199,39,2.47687,41
10,1,25000,10,3.81131,117,2.19953,115
10,1,25000,10,3.80645,37,2.01189,43
10,1,25000,10,3.81108,36,2.0955,39
10,1,25000,10,3.8056,36,2.54477,41
10,1,25000,10,3.81385,38,2.39312,38
10,1,25000,10,3.82019,45,1.55963,43
10,1,25000,10,3.81215,91,4.34613,88
10,1,25000,10,3.81465,36,2.11707,38
10,1,30000,11,5.54369,37,2.75046,36
10,1,30000,11,5.49545,37,2.39089,38
10,1,30000,11,5.49478,37,1.59505,38
10,1,30000,11,5.49291,37,3.22162,38
10,1,30000,11,5.49536,37,3.22486,40
10,1,30000,11,5.54555,36,3.27797,41
10,1,30000,11,5.49337,44,3.37724,46
10,1,30000,11,5.49625,37,2.76951,40
10,1,30000,11,5.52272,38,2.61252,39
10,1,30000,11,5.50312,40,2.78611,40
10,1,35000,12,7.49341,53,4.41581,54
10,1,35000,12,7.48429,43,4.34374,43
10,1,35000,12,7.48963,52,3.4018,47
10,1,35000,12,7.48946,42,4.30268,41
10,1,35000,12,7.4835,48,4.9537,47
10,1,35000,12,7.48342,39,2.69127,39
10,1,35000,12,7.48739,49,3.80793,49
10,1,35000,12,7.55647,37,2.20396,42
10,1,35000,12,7.48424,48,3.83834,45
10,1,35000,12,7.49193,47,4.51207,46
10,1,40000,13,9.77379,39,2.61156,39
10,1,40000,13,9.79989,40,5.20565,40
10,1,40000,13,9.77428,38,2.62604,38
10,1,40000,13,9.77056,37,2.69004,42
10,1,40000,13,9.77647,49,2.80431,48
10,1,40000,13,9.76374,38,3.69362,42
10,1,40000,13,9.77619,38,5.27453,39
10,1,40000,13,9.77412,40,3.67298,41
10,1,40000,13,9.79063,69,7.96591,66
10,1,40000,13,9.80487,40,3.70435,41
10,1,45000,14,12.4571,87,11.3073,84
10,1,45000,14,12.4017,51,5.91832,49
10,1,45000,14,12.3762,53,6.40099,51
10,1,45000,14,12.3672,51,6.91663,48
10,1,45000,14,12.3829,58,5.1184,59
10,1,45000,14,12.382,39,4.86163,42
10,1,45000,14,12.3653,50,3.91022,51
10,1,45000,14,12.3565,41,6.61882,41
10,1,45000,14,12.359,80,10.3666,72
10,1,45000,14,12.3753,38,5.76365,43
10,1,50000,14,15.2784,44,4.54485,41
10,1,50000,14,15.2627,45,5.55311,42
10,1,50000,14,15.2698,50,7.94293,47
10,1,50000,14,15.2677,50,6.18074,49
10,1,50000,14,15.2862,70,5.61829,69
10,1,50000,14,15.2809,52,8.06359,50
10,1,50000,14,15.2823,54,5.29506,54
