k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
50,1,5000,5,0.153667,102,0.183679,154
50,1,5000,5,0.153075,106,0.260646,154
50,1,5000,5,0.153459,97,0.257226,144
50,1,5000,5,0.153326,98,0.263104,151
50,1,5000,5,0.153164,101,0.292725,149
50,1,5000,5,0.154252,102,0.250138,144
50,1,5000,5,0.153173,99,0.221375,150
50,1,5000,5,0.152949,99,0.265031,154
50,1,5000,5,0.152967,100,0.267657,149
50,1,5000,5,0.153881,100,0.233627,164
50,1,10000,7,0.630505,101,0.636182,150
50,1,10000,7,0.6115,102,0.752196,151
50,1,10000,7,0.611464,108,0.791139,141
50,1,10000,7,0.611973,105,0.750945,144
50,1,10000,7,0.614163,101,0.776445,156
50,1,10000,7,0.612419,105,0.812621,154
50,1,10000,7,0.612933,101,0.702343,144
50,1,10000,7,0.612,104,0.560742,143
50,1,10000,7,0.612381,100,0.683969,146
50,1,10000,7,0.613213,105,0.889257,154
50,1,15000,8,1.3733,105,0.99983,151
50,1,15000,8,1.37706,105,1.24314,145
50,1,15000,8,1.37347,100,1.24032,145
50,1,15000,8,1.37687,106,0.937724,149
50,1,15000,8,1.37677,102,1.18696,151
50,1,15000,8,1.37762,106,1.22948,144
50,1,15000,8,1.37275,101,1.35034,151
50,1,15000,8,1.37449,103,1.39572,148
50,1,15000,8,1.37551,102,1.15713,152
50,1,15000,8,1.37453,105,1.57735,153
50,1,20000,9,2.44344,106,1.27797,145
50,1,20000,9,2.45077,113,2.3101,147
50,1,20000,9,2.44899,104,1.95527,149
50,1,20000,9,2.44619,106,1.91992,149
50,1,20000,9,2.45002,104,2.19524,151
50,1,20000,9,2.45171,103,1.4709,145
50,1,20000,9,2.44432,103,1.88811,146
50,1,20000,9,2.44709,105,1.32326,152
50,1,20000,9,2.44681,102,2.05057,147
50,1,20000,9,2.44811,103,1.97574,151
50,1,25000,10,3.82268,104,2.81658,156
50,1,25000,10,3.82335,102,1.20024,143
50,1,25000,10,3.82882,105,3.26046,154
50,1,25000,10,3.81603,104,2.12675,152
50,1,25000,10,3.81928,109,3.13743,147
50,1,25000,10,3.82014,109,2.33226,153
50,1,25000,10,3.81689,104,1.91764,150
50,1,25000,10,3.81917,109,2.38909,153
50,1,25000,10,3.86915,110,3.10564,156
50,1,25000,10,3.81736,120,2.11121,143
50,1,30000,11,5.53542,107,3.95517,147
50,1,30000,11,5.54832,105,2.21439,148
50,1,30000,11,5.49123,117,3.90484,152
50,1,30000,11,5.49757,105,3.84294,153
50,1,30000,11,5.49587,106,3.81851,158
50,1,30000,11,5.49634,104,4.72371,151
50,1,30000,11,5.49556,112,2.59251,155
50,1,30000,11,5.4952,105,3.84148,153
50,1,30000,11,5.49661,105,2.61305,144
50,1,30000,11,5.49164,107,3.99554,143
50,1,35000,12,7.48372,116,6.31143,156
50,1,35000,12,7.47566,106,5.60947,153
50,1,35000,12,7.49392,106,3.38607,140
50,1,35000,12,7.59483,106,5.84884,152
50,1,35000,12,7.49604,105,4.26227,154
50,1,35000,12,7.49834,142,3.04445,146
50,1,35000,12,7.47906,177,5.55305,173
50,1,35000,12,7.4843,106,3.7246,146
50,1,35000,12,7.48075,108,3.74943,148
50,1,35000,12,7.48162,106,5.0773,159
50,1,40000,13,9.77038,119,2.71384,143
50,1,40000,13,9.76722,173,3.09901,171
50,1,40000,13,9.79208,112,6.64436,152
50,1,40000,13,9.78602,107,3.38158,145
50,1,40000,13,9.79447,116,6.35467,149
50,1,40000,13,9.77936,109,6.0573,147
50,1,40000,13,9.90077,109,6.31188,152
50,1,40000,13,9.77238,177,6.99847,171
50,1,40000,13,9.77852,115,6.23511,144
50,1,40000,13,9.77103,107,3.33157,143
50,1,45000,14,12.3987,109,6.22391,151
50,1,45000,14,12.3657,107,8.21625,153
50,1,45000,14,12.36,107,7.934,153
50,1,45000,14,12.4162,111,6.11999,147
50,1,45000,14,12.362,107,7.44604,142
50,1,45000,14,12.3718,197,9.20947,207
50,1,45000,14,12.3925,110,5.53969,143
50,1,45000,14,12.3989,110,7.31533,157
50,1,45000,14,12.3542,108,8.14504,144
50,1,45000,14,12.3738,112,5.60912,144
50,1,50000,14,15.3653,107,4.8942,148
50,1,50000,14,15.2677,142,8.54397,152
50,1,50000,14,15.3077,114,6.6045,148
50,1,50000,14,15.3048,130,4.55922,149
50,1,50000,14,15.2823,116,8.86143,153
50,1,50000,14,15.2874,133,9.63962,153
50,1,50000,14,15.2718,106,9.30917,145
50,1,50000,14,15.3457,112,10.8027,157
50,1,50000,14,15.263,110,4.29921,143
50,1,50000,14,15.2889,109,6.18463,144
50,1,55000,15,18.4696,157,11.0069,155
50,1,55000,15,18.5031,108,11.5131,146
50,1,55000,15,18.5139,191,10.1394,187
50,1,55000,15,18.6059,130,13.3142,150
50,1,55000,15,18.5352,106,9.11253,149
50,1,55000,15,18.5225,121,11.3381,147
50,1,55000,15,18.5139,123,10.2926,152
50,1,55000,15,18.5054,111,12.5612,148
50,1,55000,15,18.4779,107,7.29689,153
50,1,55000,15,18.4748,111,7.99447,153
50,1,60000,16,21.9856,147,7.81247,147
50,1,60000,16,21.9903,135,11.4316,142
50,1,60000,16,21.9903,110,10.3907,138
50,1,60000,16,21.9903,105,11.7835,166
50,1,60000,16,22.0187,130,14.297,147
50,1,60000,16,21.9913,107,12.0376,150
50,1,60000,16,22.0213,113,11.6628,149
50,1,60000,16,22.0382,117,12.9605,152
50,1,60000,16,21.9778,112,11.8348,145
50,1,60000,16,21.9956,172,6.26234,170
