k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
10,2,5000,2,0.181262,34,0.418398,56
10,2,5000,2,0.259614,32,0.16407,46
10,2,5000,2,0.175314,33,0.118462,50
10,2,5000,2,0.175089,33,0.142583,53
10,2,5000,2,0.176107,32,0.185088,50
10,2,5000,2,0.175522,37,0.127923,50
10,2,5000,2,0.175157,32,0.0886613,45
10,2,5000,2,0.175419,33,0.139945,53
10,2,5000,2,0.175571,34,0.0912398,47
10,2,5000,2,0.175626,33,0.135319,53
10,2,10000,2,0.699266,34,0.629537,50
10,2,10000,2,0.698103,34,0.320197,52
10,2,10000,2,0.698009,33,0.469189,53
10,2,10000,2,0.698035,36,0.382555,50
10,2,10000,2,0.698375,35,0.304304,51
10,2,10000,2,0.698694,34,0.292253,48
10,2,10000,2,0.698863,34,0.35791,50
10,2,10000,2,0.698632,36,0.294352,48
10,2,10000,2,0.698426,34,0.401653,53
10,2,10000,2,0.698817,33,0.488224,58
10,2,15000,2,1.57009,35,0.646288,48
10,2,15000,2,1.57048,37,0.701018,48
10,2,15000,2,1.57051,34,0.656969,50
10,2,15000,2,1.57128,34,0.774756,49
10,2,15000,2,1.57029,35,1.14299,54
10,2,15000,2,1.57028,35,0.614014,52
10,2,15000,2,1.57078,34,1.24344,54
10,2,15000,2,1.57019,37,0.845311,50
10,2,15000,2,1.61797,34,0.742777,53
10,2,15000,2,1.57097,36,0.707474,54
10,2,20000,2,2.79111,36,1.36545,53
10,2,20000,2,2.79246,38,1.45242,58
10,2,20000,2,2.79058,35,1.07955,54
10,2,20000,2,2.79038,35,1.20254,54
10,2,20000,2,2.79199,37,1.24218,52
10,2,20000,2,2.79051,34,1.34282,50
10,2,20000,2,2.79116,35,1.48981,53
10,2,20000,2,2.791,34,1.11547,53
10,2,20000,2,2.79102,34,1.07339,53
10,2,20000,2,2.79094,36,1.45946,53
10,2,25000,3,4.36158,35,2.96668,52
10,2,25000,3,4.36311,36,3.16709,54
10,2,25000,3,4.36144,36,2.75792,60
10,2,25000,3,4.3605,36,2.70139,48
10,2,25000,3,4.36219,36,2.68518,52
10,2,25000,3,4.36288,36,2.92982,54
10,2,25000,3,4.3598,35,3.63568,54
10,2,25000,3,4.35977,35,2.83979,53
10,2,25000,3,4.36026,36,2.70011,50
10,2,25000,3,4.35959,36,2.62562,50
10,2,30000,3,6.28772,36,4.4873,56
10,2,30000,3,6.28477,37,3.64227,56
10,2,30000,3,6.28428,36,3.53431,52
10,2,30000,3,6.28278,37,3.5407,51
10,2,30000,3,6.27857,35,4.43574,54
10,2,30000,3,6.27838,37,3.73826,47
10,2,30000,3,6.29119,36,3.9269,54
10,2,30000,3,6.29115,37,3.71474,56
10,2,30000,3,6.29117,37,3.74295,48
10,2,30000,3,6.29061,39,3.6591,57
10,2,35000,3,8.56297,37,6.12635,53
10,2,35000,3,8.5543,36,6.92723,55
10,2,35000,3,8.57041,36,6.71185,59
10,2,35000,3,8.54635,37,7.69157,59
10,2,35000,3,8.55324,40,11.9269,59
10,2,35000,3,8.56626,36,5.04952,58
10,2,35000,3,8.55067,37,6.45766,50
10,2,35000,3,8.55461,38,5.45067,55
10,2,35000,3,8.56536,40,5.13299,50
10,2,35000,3,8.54619,37,7.8404,57
10,2,40000,3,11.1744,36,7.00362,58
10,2,40000,3,11.1626,38,6.28121,50
10,2,40000,3,11.1849,36,6.76979,52
10,2,40000,3,11.2357,37,6.98096,53
10,2,40000,3,11.1835,36,8.12853,53
10,2,40000,3,11.1886,36,6.37624,49
10,2,40000,3,11.1731,36,6.37326,53
10,2,40000,3,11.1838,38,8.72203,54
10,2,40000,3,11.1749,37,6.85945,53
10,2,40000,3,11.1641,36,6.70389,53
10,2,45000,3,14.157,37,12.3015,59
10,2,45000,3,14.2622,38,8.70325,54
10,2,45000,3,14.2751,38,7.99285,48
10,2,45000,3,14.167,37,8.9414,54
10,2,45000,3,14.2156,37,8.0491,48
10,2,45000,3,14.1616,38,9.90584,52
10,2,45000,3,14.1284,38,8.87713,54
10,2,45000,3,14.1531,37,10.0018,54
10,2,45000,3,14.3043,40,8.37364,51
10,2,45000,3,14.137,38,8.82155,52
10,2,50000,3,17.4945,39,10.5908,60
10,2,50000,3,17.4725,37,11.2002,53
10,2,50000,3,17.4603,36,10.9102,54
10,2,50000,3,17.4449,37,10.8299,54
10,2,50000,3,17.4804,37,10.2759,53
10,2,50000,3,17.4622,37,9.90143,51
10,2,50000,3,17.5076,37,11.4146,58
10,2,50000,3,17.4445,36,10.8002,51
10,2,50000,3,17.4793,36,10.9985,54
10,2,50000,3,17.4753,36,9.8498,48
10,2,55000,3,21.2195,37,12.2315,46
10,2,55000,3,21.1215,36,12.6498,53
10,2,55000,3,21.1484,38,14.1928,51
10,2,55000,3,21.1102,38,13.1319,53
10,2,55000,3,21.129,36,12.8076,52
10,2,55000,3,21.1495,36,14.5565,53
10,2,55000,3,21.1291,37,13.1306,49
10,2,55000,3,21.2075,37,13.7526,53
10,2,55000,3,21.1503,39,13.4152,56
10,2,55000,3,21.1508,39,12.1124,56
10,2,60000,3,25.1434,38,14.5039,52
10,2,60000,3,25.1796,38,16.8996,54
10,2,60000,3,25.2093,37,15.3084,54
10,2,60000,3,25.1729,37,15.0765,50
10,2,60000,3,25.12,38,16.5675,56
10,2,60000,3,25.1781,38,17.6812,54
10,2,60000,3,25.1978,37,14.6098,55
10,2,60000,3,25.1223,38,16.2106,54
10,2,60000,3,25.1454,38,14.4873,58
10,2,60000,3,25.1576,39,13.9801,51
