k = 50, eps = 1.50
5000 	 1.72 	 1.93
10000 	 1.70 	 1.96
15000 	 1.73 	 1.87
20000 	 1.72 	 1.86
25000 	 1.68 	 1.86
30000 	 1.70 	 1.85
35000 	 1.66 	 1.83
40000 	 1.64 	 1.86
45000 	 1.65 	 1.77
50000 	 1.61 	 1.78
55000 	 1.62 	 1.77
60000 	 1.64 	 1.75
Error percentage: 0.00
