k = 50, eps = 1.00
5000 	 1.32 	 1.56
10000 	 1.36 	 1.53
15000 	 1.30 	 1.58
20000 	 1.28 	 1.54
25000 	 1.35 	 1.67
30000 	 1.32 	 1.43
35000 	 1.18 	 1.46
40000 	 1.00 	 1.42
45000 	 0.96 	 1.42
50000 	 1.01 	 1.38
55000 	 0.99 	 1.40
60000 	 1.02 	 1.46
Error percentage: 0.02
