k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
25,0.75,5000,9,0.153609,63,0.88584,68
25,0.75,5000,9,0.153647,58,0.541785,73
25,0.75,5000,9,0.153206,63,0.641941,71
25,0.75,5000,9,0.153682,58,0.47405,70
25,0.75,5000,9,0.152937,58,0.707319,68
25,0.75,5000,9,0.154143,61,0.396207,68
25,0.75,5000,9,0.153338,60,0.714371,68
25,0.75,5000,9,0.153475,61,0.561613,71
25,0.75,5000,9,0.153142,57,0.452523,65
25,0.75,5000,9,0.153941,59,0.652733,68
25,0.75,10000,13,0.612273,63,1.75018,78
25,0.75,10000,13,0.611956,63,1.50249,69
25,0.75,10000,13,0.612398,63,3.20965,78
25,0.75,10000,13,0.612453,60,2.9455,73
25,0.75,10000,13,0.612967,62,3.06192,78
25,0.75,10000,13,0.611378,61,2.42895,68
25,0.75,10000,13,0.610988,62,1.5677,75
25,0.75,10000,13,0.612386,63,1.2403,68
25,0.75,10000,13,0.613774,75,2.8069,78
25,0.75,10000,13,0.611231,68,3.13248,70
25,0.75,15000,16,1.3766,64,5.44362,72
25,0.75,15000,16,1.37575,67,4.14747,72
25,0.75,15000,16,1.37596,62,3.46793,69
25,0.75,15000,16,1.3727,63,4.15687,72
25,0.75,15000,16,1.37615,64,2.76413,72
25,0.75,15000,16,1.37462,104,3.18702,103
25,0.75,15000,16,1.37354,73,4.04757,71
25,0.75,15000,16,1.37511,64,2.68635,67
25,0.75,15000,16,1.38144,61,2.70745,65
25,0.75,15000,16,1.37344,63,3.07077,65
25,0.75,20000,18,2.44255,63,5.799,78
25,0.75,20000,18,2.4425,71,7.06781,71
25,0.75,20000,18,2.44273,62,8.70832,65
25,0.75,20000,18,2.44896,62,10.359,75
25,0.75,20000,18,2.44458,63,7.53057,71
25,0.75,20000,18,2.4573,64,5.34784,67
25,0.75,20000,18,2.4429,66,6.78541,69
25,0.75,20000,18,2.44268,80,4.04416,70
25,0.75,20000,18,2.455,67,6.20285,68
25,0.75,20000,18,2.45291,62,9.42546,71
25,0.75,25000,21,3.83312,63,6.86769,67
25,0.75,25000,21,3.83459,69,13.4844,70
25,0.75,25000,21,3.83317,63,10.5204,69
25,0.75,25000,21,3.83314,63,8.37751,71
25,0.75,25000,21,3.8301,64,9.20816,72
25,0.75,25000,21,3.83442,78,11.0215,76
25,0.75,25000,21,3.8317,70,14.14,72
25,0.75,25000,21,3.8337,68,7.19179,70
25,0.75,25000,21,3.83315,64,8.22301,66
25,0.75,25000,21,3.8293,63,8.1818,69
25,0.75,30000,23,5.51531,66,11.45,72
25,0.75,30000,23,5.51251,64,12.8048,68
25,0.75,30000,23,5.51438,85,9.78691,84
25,0.75,30000,23,5.50921,87,14.1352,86
25,0.75,30000,23,5.50019,78,13.821,77
25,0.75,30000,23,5.50094,70,13.0755,72
25,0.75,30000,23,5.51035,64,7.46232,72
25,0.75,30000,23,5.50903,70,14.2294,71
25,0.75,30000,23,5.48934,64,11.5195,70
25,0.75,30000,23,5.50139,107,9.53337,102
25,0.75,35000,25,7.49303,65,25.0171,68
25,0.75,35000,25,7.49599,64,22.0854,72
25,0.75,35000,25,7.51201,65,30.7112,70
25,0.75,35000,25,7.49879,72,22.2802,74
25,0.75,35000,25,7.49551,71,25.6922,70
