k = 50, eps = 2.00
5000 	 2.09 	 2.25
10000 	 1.98 	 2.24
15000 	 2.03 	 2.18
20000 	 1.87 	 2.12
25000 	 2.02 	 2.15
30000 	 2.01 	 2.27
35000 	 2.00 	 2.12
40000 	 1.96 	 2.17
45000 	 1.90 	 2.13
50000 	 1.94 	 2.17
55000 	 1.89 	 2.06
60000 	 1.94 	 2.13
Error percentage: 0.00
