k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
50,2,5000,2,0.174673,99,0.0738228,206
50,2,5000,2,0.174805,101,0.142318,214
50,2,5000,2,0.174753,98,0.0774789,214
50,2,5000,2,0.17494,101,0.0805904,211
50,2,5000,2,0.174764,98,0.133153,214
50,2,5000,2,0.174791,101,0.121481,219
50,2,5000,2,0.175471,101,0.108366,210
50,2,5000,2,0.175675,100,0.138021,214
50,2,5000,2,0.174656,101,0.133725,214
50,2,5000,2,0.174662,99,0.124784,212
50,2,10000,2,0.696543,100,0.291222,224
50,2,10000,2,0.698189,102,0.287364,209
50,2,10000,2,0.69732,102,0.326464,214
50,2,10000,2,0.697376,102,0.313877,212
50,2,10000,2,0.698029,101,0.273583,213
50,2,10000,2,0.697721,101,0.307162,212
50,2,10000,2,0.698205,107,0.160659,204
50,2,10000,2,0.69765,102,0.162913,204
50,2,10000,2,0.698449,101,0.198136,214
50,2,10000,2,0.69761,105,0.292595,214
50,2,15000,2,1.5697,104,0.238781,213
50,2,15000,2,1.56817,105,0.35878,215
50,2,15000,2,1.5708,105,0.296292,206
50,2,15000,2,1.56992,105,0.289152,215
50,2,15000,2,1.56973,102,0.296489,211
50,2,15000,2,1.5681,100,0.475927,219
50,2,15000,2,1.5708,101,0.473791,219
50,2,15000,2,1.57032,102,0.290498,211
50,2,15000,2,1.56804,102,0.463157,216
50,2,15000,2,1.56873,108,0.205925,204
50,2,20000,2,2.78926,102,0.714667,221
50,2,20000,2,2.78827,102,0.437208,214
50,2,20000,2,2.78875,103,0.684907,209
50,2,20000,2,2.79005,104,0.716941,214
50,2,20000,2,2.78881,109,0.53524,214
50,2,20000,2,2.78667,124,0.320344,206
50,2,20000,2,2.78862,108,0.67999,224
50,2,20000,2,2.7891,106,0.695331,214
50,2,20000,2,2.79124,104,0.721141,211
50,2,20000,2,2.78995,128,0.418799,214
50,2,25000,2,4.35702,107,0.841721,213
50,2,25000,2,4.36098,149,0.93337,219
50,2,25000,2,4.35647,104,0.958537,213
50,2,25000,2,4.35258,108,0.4423,206
50,2,25000,2,4.36406,134,0.764274,215
50,2,25000,2,4.36115,128,0.762282,219
50,2,25000,2,4.36262,110,0.472254,214
