k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
100,2,5000,2,0.186624,175,0.0994328,414
100,2,5000,2,0.174478,174,0.145416,429
100,2,5000,2,0.174122,173,0.143594,409
100,2,5000,2,0.174107,180,0.18201,411
100,2,5000,2,0.174023,180,0.165313,419
100,2,5000,2,0.17431,177,0.0981718,419
100,2,5000,2,0.17415,177,0.284277,424
100,2,5000,2,0.180588,178,0.223777,424
100,2,5000,2,0.174253,179,0.236569,407
100,2,5000,2,0.174767,177,0.141538,421
100,2,10000,2,0.698058,183,0.133046,412
100,2,10000,2,0.699612,191,0.210527,429
100,2,10000,2,0.697605,179,0.205251,420
100,2,10000,2,0.6981,179,0.29958,406
100,2,10000,2,0.69636,179,0.672641,419
100,2,10000,2,0.694736,178,0.557958,414
100,2,10000,2,0.698249,183,0.188684,419
100,2,10000,2,0.697077,185,0.642106,414
100,2,10000,2,0.697586,177,0.867879,429
100,2,10000,2,0.697418,175,0.38319,409
100,2,15000,2,1.57011,182,1.75839,409
100,2,15000,2,1.57156,184,0.762304,438
100,2,15000,2,1.57232,180,0.65453,423
100,2,15000,2,1.57198,180,0.791048,419
100,2,15000,2,1.58499,178,0.682188,430
100,2,15000,2,1.57043,182,0.538396,423
100,2,15000,2,1.57229,181,0.252536,409
100,2,15000,2,1.57075,181,0.329535,414
100,2,15000,2,1.59833,179,0.246468,405
100,2,15000,2,1.5726,185,0.344146,414
100,2,20000,2,2.78861,184,0.471374,415
100,2,20000,2,2.79709,198,1.21378,419
100,2,20000,2,2.79423,180,0.644678,408
100,2,20000,2,2.7913,184,0.790017,405
100,2,20000,2,2.79372,180,0.568656,401
100,2,20000,2,2.79281,185,0.669311,424
100,2,20000,2,2.79038,179,0.643122,419
100,2,20000,2,2.79404,190,1.36831,419
100,2,20000,2,2.79633,185,0.450482,409
100,2,20000,2,2.79169,183,0.516717,409
100,2,25000,3,4.36408,181,1.16107,411
100,2,25000,3,4.35927,184,2.73499,426
100,2,25000,3,4.36483,182,1.33225,411
100,2,25000,3,4.36559,182,1.73125,412
100,2,25000,3,4.3616,182,0.968724,411
100,2,25000,3,4.35877,180,0.831334,408
100,2,25000,3,4.3555,187,1.8711,426
100,2,25000,3,4.36236,183,2.71148,408
100,2,25000,3,4.36245,181,2.83421,424
100,2,25000,3,4.36298,182,1.75824,438
