k = 50, eps = 2.00
5000 	 2.02 	 2.21
10000 	 1.88 	 2.17
15000 	 1.91 	 2.21
20000 	 1.86 	 2.15
25000 	 1.82 	 2.09
30000 	 1.20 	 2.09
35000 	 1.27 	 2.08
40000 	 1.54 	 2.09
45000 	 1.01 	 2.05
50000 	 1.00 	 2.07
55000 	 1.10 	 2.00
60000 	 1.48 	 2.03
Error percentage: 0.00
