k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
50,1.5,5000,3,0.175026,102,0.0960321,176
50,1.5,5000,3,0.174957,102,0.207107,184
50,1.5,5000,3,0.174896,103,0.185439,185
50,1.5,5000,3,0.175088,100,0.127249,177
50,1.5,5000,3,0.176116,101,0.275274,185
50,1.5,5000,3,0.174992,99,0.143832,185
50,1.5,5000,3,0.17493,100,0.129307,181
50,1.5,5000,3,0.175133,116,0.110493,181
50,1.5,5000,3,0.175477,100,0.14135,177
50,1.5,5000,3,0.175322,101,0.490576,185
50,1.5,10000,3,0.699655,102,1.55618,185
50,1.5,10000,3,0.699303,104,0.509299,185
50,1.5,10000,3,0.69873,104,0.955494,185
50,1.5,10000,3,0.699583,103,0.370596,183
50,1.5,10000,3,0.698681,102,0.350261,178
50,1.5,10000,3,0.699411,103,0.227289,181
50,1.5,10000,3,0.699216,104,1.18111,190
50,1.5,10000,3,0.698969,103,0.285452,180
50,1.5,10000,3,0.698967,101,0.288916,180
50,1.5,10000,3,0.700783,103,0.226376,192
50,1.5,15000,4,1.57058,101,1.35667,182
50,1.5,15000,4,1.57228,103,1.54844,182
50,1.5,15000,4,1.5713,104,0.707535,189
50,1.5,15000,4,1.57002,104,1.17685,182
50,1.5,15000,4,1.57085,107,0.984696,180
50,1.5,15000,4,1.57203,114,0.841024,178
50,1.5,15000,4,1.56745,107,0.633459,176
50,1.5,15000,4,1.57176,106,1.24426,189
50,1.5,15000,4,1.60181,108,0.931441,175
50,1.5,15000,4,1.57149,104,2.81413,189
50,1.5,20000,4,2.79525,103,3.40987,195
50,1.5,20000,4,2.79285,109,1.62798,195
50,1.5,20000,4,2.79764,105,1.55285,185
50,1.5,20000,4,2.79225,106,0.995502,182
50,1.5,20000,4,2.79377,105,3.21922,185
50,1.5,20000,4,2.79524,139,1.46495,182
50,1.5,20000,4,2.79293,109,0.94988,177
50,1.5,20000,4,2.79211,104,1.15611,184
50,1.5,20000,4,2.79274,103,1.71865,185
50,1.5,20000,4,2.79435,105,1.0315,185
50,1.5,25000,4,4.36452,123,1.35131,178
50,1.5,25000,4,4.36825,105,3.05373,188
50,1.5,25000,4,4.36335,112,2.33588,193
50,1.5,25000,4,4.35528,105,1.79288,176
50,1.5,25000,4,4.36811,118,1.6061,187
50,1.5,25000,4,4.36365,150,2.09322,188
50,1.5,25000,4,4.39446,105,1.44959,181
50,1.5,25000,4,4.3674,113,1.44952,178
50,1.5,25000,4,4.36745,118,2.13271,195
50,1.5,25000,4,4.36269,102,2.41203,179
50,1.5,30000,5,6.32881,107,2.29944,179
50,1.5,30000,5,6.32338,119,6.75846,189
50,1.5,30000,5,6.27934,107,3.41943,189
50,1.5,30000,5,6.27577,104,2.98507,173
50,1.5,30000,5,6.27977,104,5.01308,189
50,1.5,30000,5,6.28155,108,4.00169,189
50,1.5,30000,5,6.28165,162,2.98406,189
50,1.5,30000,5,6.28171,126,2.76878,189
50,1.5,30000,5,6.2936,113,2.46237,182
50,1.5,30000,5,6.2835,104,6.72454,189
50,1.5,35000,5,8.55397,119,3.81761,195
50,1.5,35000,5,8.56486,109,4.03649,187
50,1.5,35000,5,8.57811,105,4.50219,183
50,1.5,35000,5,8.56553,145,4.74643,185
50,1.5,35000,5,8.58289,115,4.30252,187
50,1.5,35000,5,8.55885,104,3.1559,175
50,1.5,35000,5,8.55598,107,4.0482,183
50,1.5,35000,5,8.55017,107,3.03883,178
50,1.5,35000,5,8.55014,105,3.86552,182
50,1.5,35000,5,8.54843,113,4.47063,182
50,1.5,40000,5,11.1773,122,4.55781,185
50,1.5,40000,5,11.1648,133,4.56199,185
50,1.5,40000,5,11.1591,106,10.4014,187
50,1.5,40000,5,11.1726,105,5.19918,184
50,1.5,40000,5,11.1838,109,6.61075,190
50,1.5,40000,5,11.1747,174,5.79556,195
50,1.5,40000,5,11.1739,106,4.07981,180
50,1.5,40000,5,11.1743,168,5.76298,185
50,1.5,40000,5,11.1951,122,9.31074,190
50,1.5,40000,5,11.1625,120,5.2973,187
50,1.5,45000,5,14.1541,114,13.1784,186
50,1.5,45000,5,14.1484,119,6.90142,180
50,1.5,45000,5,14.153,106,6.74383,180
50,1.5,45000,5,14.2059,107,16.0376,188
50,1.5,45000,5,14.1346,105,4.78858,176
50,1.5,45000,5,14.1463,106,15.563,197
50,1.5,45000,5,14.1362,105,5.77626,178
50,1.5,45000,5,14.1414,112,5.92769,178
50,1.5,45000,5,14.2052,105,9.68608,176
50,1.5,45000,5,14.1337,108,16.1824,186
50,1.5,50000,5,17.4436,111,6.86504,188
50,1.5,50000,5,17.4569,110,10.404,181
50,1.5,50000,5,17.4533,115,7.76393,182
50,1.5,50000,5,17.5648,128,10.8009,186
50,1.5,50000,5,17.464,196,16.8162,207
50,1.5,50000,5,17.452,105,6.53332,182
50,1.5,50000,5,17.4846,107,6.23035,183
50,1.5,50000,5,17.4879,109,11.4751,188
50,1.5,50000,5,17.5035,116,10.7326,180
50,1.5,50000,5,17.5284,115,8.51948,176
50,1.5,55000,5,21.1678,119,7.89844,180
50,1.5,55000,5,21.1142,106,12.1035,183
