k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
10,0.75,5000,9,0.181265,31,0.40574,39
10,0.75,5000,9,0.175357,32,0.316334,31
10,0.75,5000,9,0.17536,33,0.357855,33
10,0.75,5000,9,0.175515,32,0.510803,31
10,0.75,5000,9,0.175894,32,0.595043,34
10,0.75,5000,9,0.175086,32,0.307806,32
10,0.75,5000,9,0.175638,33,0.475058,34
10,0.75,5000,9,0.175213,32,0.54006,34
10,0.75,5000,9,0.175214,32,0.463256,37
10,0.75,5000,9,0.180818,33,0.341259,36
10,0.75,10000,13,0.709999,33,1.38295,35
10,0.75,10000,13,0.69849,34,0.944102,31
10,0.75,10000,13,0.699587,33,0.962903,36
10,0.75,10000,13,0.699787,37,1.09798,35
10,0.75,10000,13,0.699935,39,1.10877,34
10,0.75,10000,13,0.699167,33,1.08583,31
10,0.75,10000,13,0.699767,33,1.10014,36
10,0.75,10000,13,0.698404,35,1.04377,38
10,0.75,10000,13,0.699341,34,1.41064,35
10,0.75,10000,13,0.69935,33,2.00885,35
10,0.75,15000,16,1.57245,35,1.95718,33
10,0.75,15000,16,1.57214,34,3.01781,36
10,0.75,15000,16,1.57497,33,1.96511,35
10,0.75,15000,16,1.57285,36,2.40575,36
10,0.75,15000,16,1.59622,34,3.976,35
10,0.75,15000,16,1.57265,37,3.03623,43
10,0.75,15000,16,1.57385,33,2.54046,38
10,0.75,15000,16,1.5725,35,2.24494,34
10,0.75,15000,16,1.57267,34,2.83225,34
10,0.75,15000,16,1.57435,36,2.26119,36
10,0.75,20000,18,2.79672,36,3.79753,37
10,0.75,20000,18,2.79084,35,3.52031,36
10,0.75,20000,18,2.79071,35,4.00915,36
10,0.75,20000,18,2.79089,35,3.56856,36
10,0.75,20000,18,2.79061,35,4.15751,39
10,0.75,20000,18,2.7909,35,6.03957,39
10,0.75,20000,18,2.79525,34,3.11463,35
10,0.75,20000,18,2.79504,36,3.49364,36
10,0.75,20000,18,2.79152,35,3.56118,36
10,0.75,20000,18,2.7961,37,4.684,37
10,0.75,25000,21,4.36512,35,6.63559,35
10,0.75,25000,21,4.36741,36,5.44794,36
10,0.75,25000,21,4.36067,37,5.02967,36
10,0.75,25000,21,4.36022,35,8.00079,35
10,0.75,25000,21,4.36666,38,5.06378,38
10,0.75,25000,21,4.42172,37,8.63185,41
10,0.75,25000,21,4.36793,37,7.5521,36
10,0.75,25000,21,4.36609,35,5.76232,39
10,0.75,25000,21,4.36603,36,5.36056,36
10,0.75,25000,21,4.3596,37,6.72369,38
10,0.75,30000,23,6.28723,36,9.48758,37
10,0.75,30000,23,6.286,39,7.3007,37
10,0.75,30000,23,6.28717,35,12.9865,41
10,0.75,30000,23,6.28662,38,6.87458,36
10,0.75,30000,23,6.27971,36,10.7662,39
10,0.75,30000,23,6.27927,36,12.9209,39
10,0.75,30000,23,6.34674,39,12.8698,39
10,0.75,30000,23,6.28698,36,7.33782,37
10,0.75,30000,23,6.28903,38,6.86708,37
10,0.75,30000,23,6.2804,34,10.7909,39
10,0.75,35000,25,8.55679,37,11.8357,37
10,0.75,35000,25,8.54575,40,18.5052,38
10,0.75,35000,25,8.54702,38,9.5197,36
10,0.75,35000,25,8.54728,37,9.501,35
10,0.75,35000,25,8.54575,37,9.43951,34
10,0.75,35000,25,8.58429,38,14.0884,39
10,0.75,35000,25,8.54777,38,13.0845,38
10,0.75,35000,25,8.54778,36,10.6936,39
10,0.75,35000,25,8.55604,38,16.3456,38
10,0.75,35000,25,8.556,38,9.45595,39
10,0.75,40000,27,11.162,37,12.1431,37
10,0.75,40000,27,11.2136,35,13.0795,36
10,0.75,40000,27,11.1625,35,12.1406,36
10,0.75,40000,27,11.162,38,12.1132,35
10,0.75,40000,27,11.1619,38,12.0203,36
