k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
50,2,5000,2,0.171639,99,0.0636793,209
50,2,5000,2,0.171884,101,0.111891,206
50,2,5000,2,0.171623,98,0.0646463,212
50,2,5000,2,0.171919,95,0.0801841,206
50,2,5000,2,0.17168,98,0.130079,209
50,2,5000,2,0.171802,97,0.116894,214
50,2,5000,2,0.171621,96,0.079654,204
50,2,5000,2,0.171634,99,0.104713,209
50,2,5000,2,0.172058,99,0.125488,207
50,2,5000,2,0.172049,96,0.114241,214
50,2,10000,2,0.686354,101,0.208118,211
50,2,10000,2,0.685728,99,0.222117,214
50,2,10000,2,0.68546,98,0.149641,205
50,2,10000,2,0.686377,100,0.133541,200
50,2,10000,2,0.686057,98,0.30024,224
50,2,10000,2,0.686451,102,0.166918,214
50,2,10000,2,0.687663,98,0.299716,211
50,2,10000,2,0.685584,99,0.2098,224
50,2,10000,2,0.685609,104,0.267306,214
50,2,10000,2,0.68579,99,0.145457,210
50,2,15000,2,1.54209,104,0.453184,211
50,2,15000,2,1.54217,101,0.450313,234
50,2,15000,2,1.54266,103,0.43804,211
50,2,15000,2,1.54195,100,0.281914,215
50,2,15000,2,1.54205,100,0.47183,219
50,2,15000,2,1.54216,105,0.4824,219
50,2,15000,2,1.54206,101,0.359431,206
50,2,15000,2,1.54198,101,0.345881,219
50,2,15000,2,1.54255,104,0.457115,215
50,2,15000,2,1.54259,101,0.282874,207
50,2,20000,2,2.74189,101,0.662979,209
50,2,20000,2,2.74219,102,0.386618,211
50,2,20000,2,2.74193,104,0.584478,214
50,2,20000,2,2.74275,101,0.725192,214
50,2,20000,2,2.74211,103,0.52045,206
50,2,20000,2,2.74098,102,0.437079,206
50,2,20000,2,2.74201,101,0.655295,224
50,2,20000,2,2.7425,101,0.632574,211
50,2,20000,2,2.74217,101,0.473788,217
50,2,20000,2,2.74178,107,0.626091,224
50,2,25000,2,4.28499,105,0.576749,205
50,2,25000,2,4.28347,104,0.461215,207
50,2,25000,2,4.28448,103,0.670376,219
50,2,25000,2,4.28345,99,0.495844,213
50,2,25000,2,4.28324,102,0.581771,219
50,2,25000,2,4.28317,104,0.387732,207
50,2,25000,2,4.28392,103,0.900589,219
50,2,25000,2,4.28321,103,0.82547,216
50,2,25000,2,4.2834,102,0.453796,207
50,2,25000,2,4.28417,102,0.870284,216
50,2,30000,2,6.17044,104,0.622989,219
50,2,30000,2,6.16825,104,1.08475,219
50,2,30000,2,6.16859,101,1.00338,219
50,2,30000,2,6.16968,105,1.09408,209
50,2,30000,2,6.16816,101,0.996974,219
50,2,30000,2,6.16835,105,0.759284,214
50,2,30000,2,6.16722,101,0.512782,217
50,2,30000,2,6.16823,101,1.02333,219
50,2,30000,2,6.16965,105,0.55466,205
50,2,30000,2,6.16882,102,1.08496,217
50,2,35000,3,8.39613,107,1.92262,221
50,2,35000,3,8.38444,104,1.78094,212
50,2,35000,3,8.38252,104,1.96885,221
50,2,35000,3,8.38437,103,1.84666,214
50,2,35000,3,8.39792,104,1.20349,207
50,2,35000,3,8.38312,103,1.93631,212
50,2,35000,3,8.39688,106,1.77021,221
50,2,35000,3,8.39702,102,2.03957,218
50,2,35000,3,8.39706,103,1.27446,216
50,2,35000,3,8.39691,102,1.74394,218
50,2,40000,3,10.9701,105,2.18528,214
50,2,40000,3,10.951,104,2.14916,219
50,2,40000,3,10.9674,106,2.26546,214
50,2,40000,3,10.9515,103,1.1848,211
50,2,40000,3,10.9691,103,1.35583,207
50,2,40000,3,10.9705,104,2.13335,224
