k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
50,2,5000,2,0.174583,100,0.101536,213
50,2,5000,2,0.174502,101,0.062162,206
50,2,5000,2,0.174546,99,0.0618228,215
50,2,5000,2,0.174023,99,0.37956,214
50,2,5000,2,0.174911,101,0.0533646,214
50,2,5000,2,0.174928,99,0.094139,211
50,2,5000,2,0.174409,98,0.526934,224
50,2,5000,2,0.174768,98,0.1369,224
50,2,5000,2,0.174767,99,0.268732,214
50,2,5000,2,0.174886,98,0.22281,214
50,2,10000,2,0.6977,99,0.172373,208
50,2,10000,2,0.697042,100,0.248444,224
50,2,10000,2,0.69704,103,0.243669,214
50,2,10000,2,0.696997,104,0.234654,234
50,2,10000,2,0.698207,105,0.182397,211
50,2,10000,2,0.699311,100,0.304564,221
50,2,10000,2,0.697768,104,0.262586,209
50,2,10000,2,0.696362,99,0.170427,213
50,2,10000,2,0.697099,101,0.208466,214
50,2,10000,2,0.696668,101,0.270517,214
50,2,15000,2,1.56743,103,0.303078,210
50,2,15000,2,1.56948,102,0.656561,215
50,2,15000,2,1.56787,100,0.403093,219
50,2,15000,2,1.56766,101,0.381234,211
50,2,15000,2,1.56908,103,0.258031,218
50,2,15000,2,1.56434,101,0.510034,226
50,2,15000,2,1.5707,102,0.33598,207
50,2,15000,2,1.56992,105,1.23268,234
50,2,15000,2,1.57126,102,0.648329,215
50,2,15000,2,1.56965,105,0.25755,217
50,2,20000,2,2.86177,108,1.45936,224
50,2,20000,2,2.79026,107,0.909176,219
50,2,20000,2,2.78994,166,0.641287,234
50,2,20000,2,2.78795,102,0.683232,224
50,2,20000,2,2.78649,104,1.22598,219
50,2,20000,2,2.78734,104,0.726148,214
50,2,20000,2,2.78659,102,0.994608,217
50,2,20000,2,2.78542,102,0.887913,224
50,2,20000,2,2.79339,105,0.484827,216
50,2,20000,2,2.7884,107,0.609846,213
50,2,25000,3,4.35565,109,1.28602,215
50,2,25000,3,4.35728,111,1.0725,219
50,2,25000,3,4.3607,112,0.920311,213
50,2,25000,3,4.3583,105,0.911377,207
50,2,25000,3,4.35633,106,0.918959,210
50,2,25000,3,4.35224,108,2.92622,213
50,2,25000,3,4.35535,163,1.43547,213
50,2,25000,3,4.35916,105,1.31686,219
50,2,25000,3,4.35804,171,1.66976,219
50,2,25000,3,4.3549,107,1.83096,214
50,2,30000,3,6.27497,105,3.14173,226
50,2,30000,3,6.27408,108,1.87008,217
50,2,30000,3,6.27176,107,1.5196,217
50,2,30000,3,6.27297,105,1.33734,216
50,2,30000,3,6.27426,120,1.17771,204
50,2,30000,3,6.2792,103,3.62734,219
50,2,30000,3,6.33901,136,1.37995,209
50,2,30000,3,6.28209,105,2.2401,214
50,2,30000,3,6.28113,106,4.01281,217
50,2,30000,3,6.28096,121,1.67824,217
50,2,35000,3,8.54806,122,1.97158,229
50,2,35000,3,8.55357,3532,4.50768,3532
50,2,35000,3,8.55086,106,4.02686,221
50,2,35000,3,8.54734,110,2.09584,214
50,2,35000,3,8.56786,109,2.56052,221
50,2,35000,3,8.5522,109,1.74217,212
50,2,35000,3,8.54624,139,2.28622,214
50,2,35000,3,8.52529,106,1.83947,214
50,2,35000,3,8.54798,108,2.34666,216
50,2,35000,3,8.55006,109,1.86948,216
50,2,40000,3,11.2298,118,5.32357,219
50,2,40000,3,11.1792,158,4.1842,224
50,2,40000,3,11.1488,105,2.74465,209
50,2,40000,3,11.1685,121,4.18126,214
50,2,40000,3,11.1504,114,3.94593,208
50,2,40000,3,11.1728,112,8.59269,214
50,2,40000,3,11.1477,105,4.46549,214
50,2,40000,3,11.1659,160,3.51237,234
50,2,40000,3,11.1687,119,3.05432,211
50,2,40000,3,11.2151,110,2.45944,213
50,2,45000,3,14.1279,115,3.2123,216
50,2,45000,3,14.2221,127,3.32994,208
50,2,45000,3,14.2399,107,2.91395,216
50,2,45000,3,14.2098,108,5.30807,219
50,2,45000,3,14.1948,108,3.71003,219
50,2,45000,3,14.1365,118,6.22405,216
50,2,45000,3,14.1323,107,2.7126,219
50,2,45000,3,14.137,106,5.09623,219
50,2,45000,3,14.4413,133,3.60118,219
50,2,45000,3,14.1255,104,3.76799,211
50,2,50000,3,17.4356,106,6.35456,219
50,2,50000,3,17.4648,137,3.41444,206
50,2,50000,3,17.4479,106,4.69156,216
50,2,50000,3,17.4623,110,6.65447,222
50,2,50000,3,17.53,108,3.27468,207
50,2,50000,3,17.4879,106,4.38177,209
50,2,50000,3,17.4333,106,4.7996,213
50,2,50000,3,17.4612,121,4.55884,216
50,2,50000,3,17.4513,112,5.15294,216
50,2,50000,3,17.4834,111,4.11081,207
50,2,55000,3,21.202,109,5.63563,214
50,2,55000,3,21.1023,53827,4.70679,53827
50,2,55000,3,21.1082,132,5.88105,214
50,2,55000,3,21.1149,148,8.7313,214
50,2,55000,3,21.1318,121,10.1201,214
50,2,55000,3,21.0983,150,5.23844,214
50,2,55000,3,21.1742,106,4.53134,210
50,2,55000,3,21.0785,107,4.14516,213
50,2,55000,3,21.0855,122,7.54273,211
50,2,55000,3,21.1439,111,4.34148,214
50,2,60000,3,25.1436,108,5.6572,211
50,2,60000,3,25.2209,150,4.39793,212
50,2,60000,3,25.1205,108,5.21011,234
50,2,60000,3,25.1139,109,5.86897,217
50,2,60000,3,25.1272,110,6.83388,215
50,2,60000,3,25.132,108,6.68791,219
50,2,60000,3,25.1495,148,5.37532,215
50,2,60000,3,25.1232,133,4.7686,207
50,2,60000,3,25.1849,177,5.37398,209
50,2,60000,3,25.1522,125,5.64082,214
