k = 25, eps = 1.50
5000 	 1.47 	 1.67
10000 	 1.47 	 1.62
15000 	 1.45 	 1.70
20000 	 1.35 	 1.70
25000 	 1.40 	 1.56
30000 	 1.39 	 1.64
35000 	 1.40 	 1.55
40000 	 1.43 	 1.59
45000 	 1.44 	 1.56
50000 	 1.43 	 1.54
55000 	 1.33 	 1.56
60000 	 1.39 	 1.59
Error percentage: 0.00
