k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
25,1.5,5000,2,0.174891,58,0.0799593,92
25,1.5,5000,2,0.175145,57,0.0702608,97
25,1.5,5000,2,0.174855,58,0.12476,97
25,1.5,5000,2,0.17501,62,0.0669773,89
25,1.5,5000,2,0.175111,57,0.0943531,97
25,1.5,5000,2,0.175154,59,0.12484,94
25,1.5,5000,2,0.174859,58,0.130228,97
25,1.5,5000,2,0.174907,59,0.131966,97
25,1.5,5000,2,0.175639,59,0.103079,92
25,1.5,5000,2,0.174951,58,0.0902495,94
25,1.5,10000,3,0.698709,62,0.334096,90
25,1.5,10000,3,0.698644,60,0.337715,97
25,1.5,10000,3,0.698877,62,0.392756,96
25,1.5,10000,3,0.69892,59,0.289442,95
25,1.5,10000,3,0.698878,59,0.438856,97
25,1.5,10000,3,0.698666,60,0.432168,94
25,1.5,10000,3,0.698718,60,0.455138,95
25,1.5,10000,3,0.698668,60,0.437131,95
25,1.5,10000,3,0.698395,58,0.405208,97
25,1.5,10000,3,0.698382,61,0.307786,93
25,1.5,15000,3,1.57084,61,0.390197,93
25,1.5,15000,3,1.57078,61,0.519384,94
25,1.5,15000,3,1.5711,64,0.69577,98
25,1.5,15000,3,1.57094,62,0.680118,98
25,1.5,15000,3,1.57119,62,0.726029,102
25,1.5,15000,3,1.5709,61,0.605285,96
25,1.5,15000,3,1.57176,62,0.690627,98
25,1.5,15000,3,1.56884,62,0.389221,94
25,1.5,15000,3,1.56902,62,0.494498,98
25,1.5,15000,3,1.56872,63,0.517068,98
25,1.5,20000,4,2.78828,63,0.837186,93
25,1.5,20000,4,2.78866,63,1.0972,97
25,1.5,20000,4,2.78869,61,0.948379,92
25,1.5,20000,4,2.7899,62,1.38408,97
25,1.5,20000,4,2.78909,61,1.35476,96
25,1.5,20000,4,2.78779,60,1.33322,97
25,1.5,20000,4,2.78854,61,1.12174,94
25,1.5,20000,4,2.78798,63,1.50833,94
25,1.5,20000,4,2.78806,62,0.922647,97
25,1.5,20000,4,2.78853,60,0.798782,93
25,1.5,25000,4,4.35799,64,1.41147,93
25,1.5,25000,4,4.35586,62,1.31432,97
25,1.5,25000,4,4.3562,62,1.68245,95
25,1.5,25000,4,4.35583,65,1.39956,97
25,1.5,25000,4,4.35748,62,1.47776,95
25,1.5,25000,4,4.35611,61,1.75681,95
25,1.5,25000,4,4.3642,63,1.75235,97
25,1.5,25000,4,4.36371,63,1.81522,97
25,1.5,25000,4,4.3632,63,1.29313,97
25,1.5,25000,4,4.36324,62,1.22849,96
25,1.5,30000,4,6.28205,61,1.85589,94
25,1.5,30000,4,6.28152,62,1.31333,98
25,1.5,30000,4,6.28196,62,2.11611,98
25,1.5,30000,4,6.28488,60,2.0737,102
25,1.5,30000,4,6.28251,64,1.44908,102
25,1.5,30000,4,6.28144,64,1.73809,96
25,1.5,30000,4,6.28167,63,2.12779,102
25,1.5,30000,4,6.28491,64,1.02048,93
25,1.5,30000,4,6.28172,64,1.89842,96
25,1.5,30000,4,6.28267,63,1.03402,93
25,1.5,35000,5,8.55139,61,1.95688,93
25,1.5,35000,5,8.55289,63,1.91098,99
25,1.5,35000,5,8.55056,63,2.24239,90
25,1.5,35000,5,8.55206,62,2.44257,97
25,1.5,35000,5,8.55278,64,3.02715,97
25,1.5,35000,5,8.55172,62,3.37688,93
25,1.5,35000,5,8.55149,64,3.19658,97
25,1.5,35000,5,8.55199,64,2.12985,97
25,1.5,35000,5,8.54974,67,2.24031,93
25,1.5,35000,5,8.55274,65,2.39442,95
25,1.5,40000,5,11.169,62,2.60479,90
25,1.5,40000,5,11.1694,63,3.91099,102
25,1.5,40000,5,11.1685,63,3.83006,97
25,1.5,40000,5,11.1683,62,2.58319,92
25,1.5,40000,5,11.169,64,3.89365,97
25,1.5,40000,5,11.1714,61,3.11718,97
25,1.5,40000,5,11.1705,62,2.50836,95
25,1.5,40000,5,11.1712,62,2.60433,93
25,1.5,40000,5,11.1705,64,3.76111,97
25,1.5,40000,5,11.1696,64,3.85367,92
25,1.5,45000,5,14.1361,62,3.98786,95
25,1.5,45000,5,14.1359,64,3.94316,98
25,1.5,45000,5,14.1378,65,2.57701,96
25,1.5,45000,5,14.1367,63,3.68238,95
