k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
10,1.5,5000,2,0.153707,31,0.10258,46
10,1.5,5000,2,0.152905,33,0.103134,41
10,1.5,5000,2,0.153416,34,0.101362,45
10,1.5,5000,2,0.153277,33,0.102777,45
10,1.5,5000,2,0.153349,34,0.0967767,44
10,1.5,5000,2,0.153497,31,0.102575,43
10,1.5,5000,2,0.153474,33,0.096953,42
10,1.5,5000,2,0.153253,31,0.104422,41
10,1.5,5000,2,0.153254,35,0.0976627,43
10,1.5,5000,2,0.153266,35,0.100613,43
10,1.5,10000,3,0.611384,34,0.518039,43
10,1.5,10000,3,0.611353,34,0.521507,45
10,1.5,10000,3,0.611373,35,0.495976,43
10,1.5,10000,3,0.61165,33,0.517356,48
10,1.5,10000,3,0.611737,36,0.516564,45
10,1.5,10000,3,0.611377,33,0.519405,43
10,1.5,10000,3,0.612292,36,0.497526,43
10,1.5,10000,3,0.611419,34,0.519181,43
10,1.5,10000,3,0.611294,34,0.519915,48
10,1.5,10000,3,0.61162,35,0.495576,45
10,1.5,15000,3,1.37304,35,1.07422,46
10,1.5,15000,3,1.3745,35,1.07924,46
10,1.5,15000,3,1.3755,36,1.07559,46
10,1.5,15000,3,1.37422,34,1.06716,39
10,1.5,15000,3,1.374,34,1.07047,46
10,1.5,15000,3,1.37349,35,1.06887,46
10,1.5,15000,3,1.37436,35,1.06834,43
10,1.5,15000,3,1.37349,35,1.06799,50
10,1.5,15000,3,1.37389,34,1.06803,39
10,1.5,15000,3,1.37471,35,1.06688,43
10,1.5,20000,4,2.44264,35,2.50404,43
10,1.5,20000,4,2.4411,36,2.51253,48
10,1.5,20000,4,2.44362,37,2.4674,39
10,1.5,20000,4,2.44312,36,2.52972,48
10,1.5,20000,4,2.44143,36,2.45088,43
10,1.5,20000,4,2.44217,35,2.51682,43
10,1.5,20000,4,2.44179,36,2.45685,43
10,1.5,20000,4,2.44273,35,2.5143,44
10,1.5,20000,4,2.44192,36,2.52367,48
10,1.5,20000,4,2.4418,35,2.53632,48
10,1.5,25000,4,3.81479,34,3.7891,48
10,1.5,25000,4,3.81487,37,3.79324,39
10,1.5,25000,4,3.81632,37,3.6659,36
10,1.5,25000,4,3.81504,37,3.77033,43
10,1.5,25000,4,3.81563,38,3.75379,36
10,1.5,25000,4,3.88644,36,3.79164,48
10,1.5,25000,4,3.8153,35,3.89873,48
10,1.5,25000,4,3.8154,38,3.72582,48
10,1.5,25000,4,3.81577,41,3.79423,48
10,1.5,25000,4,3.82125,37,3.79187,48
10,1.5,30000,4,5.49095,38,5.50251,43
10,1.5,30000,4,5.49276,35,5.42092,43
10,1.5,30000,4,5.49103,38,5.45711,43
10,1.5,30000,4,5.4935,36,5.43656,50
10,1.5,30000,4,5.81507,37,5.44392,46
10,1.5,30000,4,5.49404,37,5.48024,50
10,1.5,30000,4,5.49198,35,5.44182,46
10,1.5,30000,4,5.49075,35,5.46621,43
10,1.5,30000,4,5.49145,36,5.44902,50
10,1.5,30000,4,5.49364,38,5.41321,43
10,1.5,35000,5,7.5568,35,9.19707,48
10,1.5,35000,5,7.47292,37,9.33641,46
10,1.5,35000,5,7.47586,36,9.34693,42
10,1.5,35000,5,7.4766,37,9.3132,44
10,1.5,35000,5,7.47598,38,9.34573,42
10,1.5,35000,5,7.47282,35,9.28586,44
10,1.5,35000,5,7.47519,36,9.1955,42
10,1.5,35000,5,7.47444,40,9.31327,42
10,1.5,35000,5,7.4758,37,9.33583,48
10,1.5,35000,5,7.53701,38,9.29971,46
10,1.5,40000,5,9.7627,37,12.1196,41
10,1.5,40000,5,9.76462,37,11.9396,45
10,1.5,40000,5,9.76132,36,12.1031,45
10,1.5,40000,5,9.76061,36,11.9123,45
10,1.5,40000,5,9.76707,37,12.1251,48
10,1.5,40000,5,9.76331,39,12.0914,45
10,1.5,40000,5,9.76192,37,12.1692,46
10,1.5,40000,5,9.81549,36,12.1543,41
10,1.5,40000,5,9.76287,36,12.0851,39
