k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
10,1,5000,5,0.153098,32,0.124733,37
10,1,5000,5,0.153315,34,0.215746,39
10,1,5000,5,0.152889,35,0.164719,40
10,1,5000,5,0.153529,35,0.119486,37
10,1,5000,5,0.153319,38,0.217116,38
10,1,5000,5,0.152794,32,0.201787,42
10,1,5000,5,0.153194,33,0.133226,41
10,1,5000,5,0.152785,65,0.267977,61
10,1,5000,5,0.15308,35,0.202337,37
10,1,5000,5,0.153065,36,0.202202,37
10,1,10000,7,0.610391,33,0.64089,41
10,1,10000,7,0.610373,48,0.802343,52
10,1,10000,7,0.611216,36,0.623618,38
10,1,10000,7,0.611348,37,0.645489,39
10,1,10000,7,0.61028,35,0.654197,39
10,1,10000,7,0.611089,37,0.649528,39
10,1,10000,7,0.612208,51,0.850604,51
10,1,10000,7,0.610671,34,0.52232,41
10,1,10000,7,0.611088,34,0.622514,39
10,1,10000,7,0.612867,38,0.630286,40
10,1,15000,8,1.37476,38,0.901002,42
10,1,15000,8,1.37497,41,1.12572,41
10,1,15000,8,1.3774,38,1.13675,43
10,1,15000,8,1.37508,46,1.30817,45
10,1,15000,8,1.37551,38,1.1267,44
10,1,15000,8,1.37398,35,1.13594,41
10,1,15000,8,1.377,38,0.777536,44
10,1,15000,8,1.37533,37,1.11909,39
10,1,15000,8,1.3758,37,1.12262,43
10,1,15000,8,1.37523,86,1.94535,93
10,1,20000,9,2.44376,39,1.78135,41
10,1,20000,9,2.44769,36,1.8162,41
10,1,20000,9,2.44324,36,1.74704,41
10,1,20000,9,2.44265,53,2.03529,55
10,1,20000,9,2.44259,34,1.78646,43
10,1,20000,9,2.45672,42,1.81608,43
10,1,20000,9,2.44213,35,1.71559,36
10,1,20000,9,2.44375,37,1.09824,40
10,1,20000,9,2.44698,43,1.74719,43
10,1,20000,9,2.44311,36,1.7741,41
10,1,25000,10,3.81889,36,1.21916,41
10,1,25000,10,3.82414,39,1.42521,43
10,1,25000,10,3.81641,44,1.5608,46
10,1,25000,10,3.81523,38,2.4954,46
10,1,25000,10,3.82258,51,3.41852,49
10,1,25000,10,3.82057,37,1.48874,40
10,1,25000,10,3.81792,45,2.41872,40
10,1,25000,10,3.82357,46,2.61328,46
10,1,25000,10,3.81859,37,2.43147,44
10,1,25000,10,3.81546,36,2.52153,41
10,1,30000,11,5.49824,39,1.62179,39
10,1,30000,11,5.49568,50,3.40358,47
10,1,30000,11,5.48741,36,3.31051,45
10,1,30000,11,5.49569,39,1.55328,38
10,1,30000,11,5.49476,57,3.92891,55
10,1,30000,11,5.49617,38,2.80446,40
10,1,30000,11,5.50214,47,3.70342,45
10,1,30000,11,5.49475,37,3.22096,42
10,1,30000,11,5.49928,37,1.58887,40
10,1,30000,11,5.49825,36,3.16757,39
10,1,35000,12,7.48879,40,4.42308,43
10,1,35000,12,7.48144,50,4.90048,50
10,1,35000,12,7.47959,37,4.30582,38
10,1,35000,12,7.48396,45,3.36598,44
10,1,35000,12,7.47838,40,4.29669,43
10,1,35000,12,7.47959,37,4.32302,41
10,1,35000,12,7.48432,82,6.18397,77
10,1,35000,12,7.47925,38,3.81358,39
10,1,35000,12,7.47972,70,4.08204,65
10,1,35000,12,7.49374,37,4.28956,38
10,1,40000,13,9.78672,38,5.20972,40
10,1,40000,13,9.77865,37,3.99173,43
10,1,40000,13,9.78531,38,3.72542,39
10,1,40000,13,9.78395,38,5.28001,40
10,1,40000,13,9.78684,44,5.41179,43
10,1,40000,13,9.7844,63,5.29378,59
10,1,40000,13,9.77349,39,3.34353,38
10,1,40000,13,9.7777,39,3.38968,39
10,1,40000,13,9.77071,37,2.62806,38
10,1,40000,13,9.78456,38,5.23519,39
10,1,45000,14,12.3653,59,5.06116,53
10,1,45000,14,12.3668,69,7.71319,67
10,1,45000,14,12.3708,38,4.05493,42
10,1,45000,14,12.3629,38,6.33464,38
10,1,45000,14,12.376,39,5.33469,41
10,1,45000,14,12.3674,37,4.02803,43
10,1,45000,14,12.3875,62,6.31807,61
10,1,45000,14,12.3712,38,6.5,43
10,1,45000,14,12.367,38,4.01995,38
10,1,45000,14,12.3672,96,12.6386,84
10,1,50000,14,15.2904,49,5.70036,48
10,1,50000,14,15.2968,47,5.42828,43
10,1,50000,14,15.2799,38,6.20716,38
10,1,50000,14,15.293,58,8.70705,52
10,1,50000,14,15.3404,38,7.01116,38
10,1,50000,14,15.2969,52,6.6036,49
10,1,50000,14,15.2718,88,11.9268,82
10,1,50000,14,15.2711,57,7.74094,52
10,1,50000,14,15.2719,39,7.22938,41
10,1,50000,14,15.2861,88,13.17,83
10,1,55000,15,18.4705,38,5.27111,42
10,1,55000,15,18.4842,44,5.97029,42
10,1,55000,15,18.4786,48,10.075,46
10,1,55000,15,18.5119,49,4.49801,45
10,1,55000,15,18.5024,62,11.2917,62
10,1,55000,15,18.4723,59,10.2257,58
10,1,55000,15,18.5035,59,10.7544,55
10,1,55000,15,18.4935,39,5.21005,39
10,1,55000,15,18.51,54,10.6182,53
10,1,55000,15,18.5023,37,8.37022,41
10,1,60000,16,22.0175,39,7.33252,39
10,1,60000,16,22.0281,41,10.0683,42
10,1,60000,16,21.9904,64,13.039,60
10,1,60000,16,21.9869,50,6.77939,47
10,1,60000,16,22.0135,41,9.94179,39
10,1,60000,16,22.0172,41,9.85232,41
10,1,60000,16,21.9964,94,18.8644,92
10,1,60000,16,21.9941,60,13.775,60
10,1,60000,16,22.0027,57,12.5821,55
10,1,60000,16,22.0322,39,7.3055,39
