k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
25,1.5,5000,2,0.153404,59,0.057791,91
25,1.5,5000,2,0.152897,57,0.0767499,93
25,1.5,5000,2,0.15363,59,0.0565355,94
25,1.5,5000,2,0.152817,64,0.09091,95
25,1.5,5000,2,0.153033,59,0.0898551,93
25,1.5,5000,2,0.153477,58,0.0877025,95
25,1.5,5000,2,0.153718,58,0.0918479,93
25,1.5,5000,2,0.153129,58,0.0912153,97
25,1.5,5000,2,0.153292,59,0.0438451,95
25,1.5,5000,2,0.153262,61,0.0516612,91
25,1.5,10000,3,0.611142,59,0.271183,97
25,1.5,10000,3,0.611272,59,0.125928,94
25,1.5,10000,3,0.610862,59,0.281431,98
25,1.5,10000,3,0.612021,60,0.259973,95
25,1.5,10000,3,0.611352,61,0.198433,94
25,1.5,10000,3,0.611829,59,0.248831,90
25,1.5,10000,3,0.61246,61,0.263302,98
25,1.5,10000,3,0.611301,60,0.294139,95
25,1.5,10000,3,0.612126,61,0.293578,98
25,1.5,10000,3,0.61258,60,0.249836,95
25,1.5,15000,3,1.37844,61,0.198626,90
25,1.5,15000,3,1.37943,60,0.43559,98
25,1.5,15000,3,1.37785,60,0.402282,93
25,1.5,15000,3,1.3758,63,0.397396,95
25,1.5,15000,3,1.3761,59,0.316044,91
25,1.5,15000,3,1.37639,59,0.264919,98
25,1.5,15000,3,1.37529,63,0.429845,98
25,1.5,15000,3,1.37969,61,0.436132,98
25,1.5,15000,3,1.37567,61,0.43063,95
25,1.5,15000,3,1.37834,63,0.431148,93
25,1.5,20000,4,2.44375,62,0.382873,89
25,1.5,20000,4,2.44469,61,0.5852,93
25,1.5,20000,4,2.44946,62,0.765581,98
25,1.5,20000,4,2.45178,63,0.811775,95
25,1.5,20000,4,2.44947,64,0.782644,98
25,1.5,20000,4,2.44412,63,0.857553,95
25,1.5,20000,4,2.45033,62,0.779005,93
25,1.5,20000,4,2.44671,62,0.798543,98
25,1.5,20000,4,2.44908,63,0.876821,103
25,1.5,20000,4,2.45124,61,0.805535,98
25,1.5,25000,4,3.81748,62,1.04309,104
25,1.5,25000,4,3.81893,61,0.474591,93
25,1.5,25000,4,3.82295,67,0.582356,94
25,1.5,25000,4,3.81676,62,0.889808,97
25,1.5,25000,4,3.81927,64,0.98437,98
25,1.5,25000,4,3.82754,64,1.02389,95
25,1.5,25000,4,3.82504,63,1.01294,98
25,1.5,25000,4,3.81857,62,0.768688,96
25,1.5,25000,4,3.82067,64,1.02967,91
25,1.5,25000,4,3.81951,63,1.09944,98
25,1.5,30000,4,5.49828,62,1.03093,95
25,1.5,30000,4,5.49747,64,1.36225,95
25,1.5,30000,4,5.49956,65,0.976052,92
25,1.5,30000,4,5.50146,64,1.22508,98
25,1.5,30000,4,5.50878,64,1.21343,103
25,1.5,30000,4,5.51074,63,1.24049,93
25,1.5,30000,4,5.51013,65,1.19016,87
25,1.5,30000,4,5.49881,63,1.20135,101
25,1.5,30000,4,5.49957,63,1.00307,93
25,1.5,30000,4,5.49781,62,1.30712,98
25,1.5,35000,5,7.48547,64,1.34548,92
25,1.5,35000,5,7.48415,63,1.31977,98
25,1.5,35000,5,7.4829,63,0.884875,89
25,1.5,35000,5,7.49918,65,1.40388,97
25,1.5,35000,5,7.4875,65,1.83716,92
25,1.5,35000,5,7.49957,64,1.80444,93
25,1.5,35000,5,7.49696,62,1.75625,94
25,1.5,35000,5,7.50033,62,1.17724,97
25,1.5,35000,5,7.49628,63,1.19553,97
25,1.5,35000,5,7.486,62,1.38814,97
25,1.5,40000,5,9.77657,64,2.14777,99
25,1.5,40000,5,9.82729,64,1.23719,95
25,1.5,40000,5,9.81951,62,1.82234,95
25,1.5,40000,5,9.81133,61,2.42109,91
25,1.5,40000,5,9.77485,62,2.08728,98
25,1.5,40000,5,9.77755,63,2.07914,102
25,1.5,40000,5,9.79817,63,1.79001,95
25,1.5,40000,5,9.79564,65,1.9747,98
25,1.5,40000,5,9.79312,61,1.3275,99
25,1.5,40000,5,9.79735,63,2.16357,100
25,1.5,45000,5,12.3968,64,2.53452,103
25,1.5,45000,5,12.3981,63,1.99535,98
25,1.5,45000,5,12.3953,65,2.15868,94
25,1.5,45000,5,12.3952,64,2.10409,97
25,1.5,45000,5,12.3949,62,1.29043,92
25,1.5,45000,5,12.3957,64,2.421,101
25,1.5,45000,5,12.3996,68,2.84825,95
25,1.5,45000,5,12.395,70,2.48237,93
25,1.5,45000,5,12.3714,65,1.46911,92
25,1.5,45000,5,12.3761,66,2.49242,91
25,1.5,50000,5,15.272,64,2.7702,98
25,1.5,50000,5,15.2805,62,2.69927,98
25,1.5,50000,5,15.311,63,2.87414,98
25,1.5,50000,5,15.2819,64,2.64532,98
25,1.5,50000,5,15.3046,63,2.84461,103
25,1.5,50000,5,15.2732,63,1.87412,98
25,1.5,50000,5,15.2734,65,2.96037,93
25,1.5,50000,5,15.2718,63,1.42277,94
25,1.5,50000,5,15.2806,63,2.96803,92
25,1.5,50000,5,15.2771,64,2.78713,91
25,1.5,55000,5,18.4852,66,3.11754,97
25,1.5,55000,5,18.5225,63,2.96121,93
25,1.5,55000,5,18.5439,62,3.32597,95
25,1.5,55000,5,18.5209,64,1.75257,92
25,1.5,55000,5,18.5187,68,2.86613,98
25,1.5,55000,5,18.5181,65,3.19801,98
25,1.5,55000,5,18.5166,65,2.33575,92
25,1.5,55000,5,18.4833,64,2.96891,91
25,1.5,55000,5,18.4846,62,2.9052,98
25,1.5,55000,5,18.487,63,2.51322,96
25,1.5,60000,6,22.0404,63,3.85593,98
25,1.5,60000,6,22.0525,64,4.29585,99
25,1.5,60000,6,21.9989,64,2.23101,101
25,1.5,60000,6,22.0415,64,4.12877,95
25,1.5,60000,6,22.0403,64,2.24586,92
25,1.5,60000,6,22.0445,65,2.68288,89
25,1.5,60000,6,22.0403,64,3.55317,97
25,1.5,60000,6,22.044,66,3.77672,91
25,1.5,60000,6,22.0397,64,3.11986,95
25,1.5,60000,6,22.0439,64,4.18106,95
