k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
25,1.75,5000,2,0.153056,58,0.072828,99
25,1.75,5000,2,0.153107,59,0.0838934,105
25,1.75,5000,2,0.153097,57,0.0716674,99
25,1.75,5000,2,0.153231,59,0.0814533,101
25,1.75,5000,2,0.153362,56,0.0640031,103
25,1.75,5000,2,0.15329,57,0.0867958,105
25,1.75,5000,2,0.153396,63,0.0611037,100
25,1.75,5000,2,0.152821,59,0.0606569,102
25,1.75,5000,2,0.153029,58,0.0698843,96
25,1.75,5000,2,0.153308,60,0.0859288,95
25,1.75,10000,2,0.611646,58,0.133003,102
25,1.75,10000,2,0.613146,62,0.200845,102
25,1.75,10000,2,0.612945,59,0.176477,103
25,1.75,10000,2,0.611946,58,0.134135,100
25,1.75,10000,2,0.61118,60,0.129262,97
25,1.75,10000,2,0.610946,60,0.193526,103
25,1.75,10000,2,0.613639,58,0.202608,110
25,1.75,10000,2,0.613159,61,0.170974,99
25,1.75,10000,2,0.61388,59,0.184613,107
25,1.75,10000,2,0.612515,61,0.101997,103
25,1.75,15000,3,1.37527,60,0.424916,103
25,1.75,15000,3,1.37644,61,0.210147,94
25,1.75,15000,3,1.37648,61,0.488606,101
25,1.75,15000,3,1.3773,62,0.251636,101
25,1.75,15000,3,1.37884,60,0.423181,100
25,1.75,15000,3,1.37637,61,0.323229,108
25,1.75,15000,3,1.38044,62,0.36382,104
25,1.75,15000,3,1.37797,61,0.416095,104
25,1.75,15000,3,1.37714,62,0.436876,108
25,1.75,15000,3,1.37797,60,0.302071,103
25,1.75,20000,3,2.4487,63,0.380753,104
25,1.75,20000,3,2.4492,61,0.494019,107
25,1.75,20000,3,2.45031,60,0.606461,102
25,1.75,20000,3,2.44467,62,0.630632,104
25,1.75,20000,3,2.4457,61,0.568509,103
25,1.75,20000,3,2.44575,61,0.632374,104
25,1.75,20000,3,2.44946,60,0.351135,98
25,1.75,20000,3,2.44946,62,0.605245,104
25,1.75,20000,3,2.45014,62,0.671399,109
25,1.75,20000,3,2.45111,62,0.627844,104
25,1.75,25000,3,3.81848,61,0.743606,104
25,1.75,25000,3,3.82004,61,0.773355,104
25,1.75,25000,3,3.83034,60,0.782465,108
25,1.75,25000,3,3.82646,64,0.812952,109
25,1.75,25000,3,3.82559,61,0.36812,101
25,1.75,25000,3,3.8255,62,0.57417,100
25,1.75,25000,3,3.829,63,0.773705,109
25,1.75,25000,3,3.8253,61,0.82134,109
25,1.75,25000,3,3.81941,60,0.458562,104
25,1.75,25000,3,3.81935,61,0.81671,103
25,1.75,30000,3,5.49825,62,0.992558,98
25,1.75,30000,3,5.49839,64,0.937834,104
25,1.75,30000,3,5.50862,61,0.918977,104
25,1.75,30000,3,5.50551,62,0.908895,104
25,1.75,30000,3,5.50886,66,0.819498,105
25,1.75,30000,3,5.50914,61,0.933427,104
25,1.75,30000,3,5.51198,63,0.547225,110
25,1.75,30000,3,5.51281,62,0.503311,105
25,1.75,30000,3,5.51126,62,0.446826,101
25,1.75,30000,3,5.51114,63,0.90294,103
25,1.75,35000,3,7.49886,64,0.510854,101
25,1.75,35000,3,7.48227,64,0.535378,104
25,1.75,35000,3,7.48292,63,1.2402,107
25,1.75,35000,3,7.48587,64,1.10635,115
25,1.75,35000,3,7.48841,64,1.16496,110
25,1.75,35000,3,7.48452,64,0.570341,98
25,1.75,35000,3,7.48724,64,1.17237,102
25,1.75,35000,3,7.49397,63,1.0862,104
25,1.75,35000,3,7.50302,62,0.691259,110
25,1.75,35000,3,7.48389,64,0.912253,101
25,1.75,40000,3,9.77874,62,1.2975,104
25,1.75,40000,3,9.77054,65,1.37679,100
25,1.75,40000,3,9.79193,64,1.28932,104
