k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
25,1.5,5000,2,0.153254,65,0.0739202,96
25,1.5,5000,2,0.153744,58,0.0658507,94
25,1.5,5000,2,0.153645,60,0.056412,97
25,1.5,5000,2,0.153637,64,0.0858434,98
25,1.5,5000,2,0.153429,58,0.0965891,93
25,1.5,5000,2,0.152548,59,0.0454545,88
25,1.5,5000,2,0.153853,59,0.0847572,97
25,1.5,5000,2,0.153453,59,0.0902465,98
25,1.5,5000,2,0.153763,74,0.103616,95
25,1.5,5000,2,0.153553,60,0.0894979,97
25,1.5,10000,3,0.612494,63,0.314656,98
25,1.5,10000,3,0.612735,60,0.24024,98
25,1.5,10000,3,0.612045,60,0.281829,98
25,1.5,10000,3,0.612312,60,0.288466,95
25,1.5,10000,3,0.612012,60,0.27115,97
25,1.5,10000,3,0.612024,71,0.283155,98
25,1.5,10000,3,0.612438,61,0.199514,92
25,1.5,10000,3,0.612634,61,0.255593,93
25,1.5,10000,3,0.612034,64,0.281263,98
25,1.5,10000,3,0.611106,59,0.236229,95
25,1.5,15000,3,1.37851,64,0.464992,95
25,1.5,15000,3,1.37567,64,0.465967,103
25,1.5,15000,3,1.37537,63,0.442233,104
25,1.5,15000,3,1.37891,62,0.428647,98
25,1.5,15000,3,1.37865,63,0.438473,90
25,1.5,15000,3,1.37742,76,0.458756,96
25,1.5,15000,3,1.37412,61,0.248456,87
25,1.5,15000,3,1.37541,61,0.342967,96
25,1.5,15000,3,1.37743,63,0.456186,104
25,1.5,15000,3,1.37862,743,1.32338,772
25,1.5,20000,4,2.44713,76,0.918394,97
25,1.5,20000,4,2.44581,64,0.790149,104
25,1.5,20000,4,2.44434,69,0.482664,95
25,1.5,20000,4,2.44671,64,0.819524,98
25,1.5,20000,4,2.45142,64,0.858183,103
25,1.5,20000,4,2.44866,65,0.765637,95
25,1.5,20000,4,2.44621,63,0.647407,92
25,1.5,20000,4,2.45032,64,0.719227,97
25,1.5,20000,4,2.44877,71,0.916958,109
25,1.5,20000,4,2.44622,64,0.792414,98
25,1.5,25000,4,3.81909,64,0.519481,95
25,1.5,25000,4,3.82021,64,1.17196,103
25,1.5,25000,4,3.82866,64,1.08638,99
25,1.5,25000,4,3.82657,65,0.783357,98
25,1.5,25000,4,3.83293,68,0.639357,94
25,1.5,25000,4,3.82675,64,1.05144,103
25,1.5,25000,4,3.82572,66,0.61899,90
25,1.5,25000,4,3.82723,68,1.08727,98
25,1.5,25000,4,3.82777,64,1.14376,94
25,1.5,25000,4,3.82669,75,1.07763,97
25,1.5,30000,4,5.50644,66,1.31509,91
25,1.5,30000,4,5.51214,65,0.682727,97
25,1.5,30000,4,5.50467,62,1.39495,109
25,1.5,30000,4,5.50395,70,0.979008,93
25,1.5,30000,4,5.5143,71,1.41655,98
25,1.5,30000,4,5.51042,67,0.900453,97
25,1.5,30000,4,5.51761,70,1.29502,98
25,1.5,30000,4,5.50947,65,1.28938,92
25,1.5,30000,4,5.50177,74,1.44007,100
25,1.5,30000,4,5.51326,66,1.32042,103
25,1.5,35000,5,7.48645,62,2.00542,98
25,1.5,35000,5,7.50131,82,1.73617,100
25,1.5,35000,5,7.49717,65,1.65279,91
25,1.5,35000,5,7.48541,65,1.91257,91
25,1.5,35000,5,7.4884,65,1.86559,95
25,1.5,35000,5,7.48944,84,1.9638,101
25,1.5,35000,5,7.49472,143,2.64769,156
25,1.5,35000,5,7.49418,133,2.49624,148
25,1.5,35000,5,7.49436,68,1.96745,97
25,1.5,35000,5,7.50161,68,1.84349,95
25,1.5,40000,5,9.79905,69,1.13706,88
25,1.5,40000,5,9.79539,75,2.21799,98
25,1.5,40000,5,9.79319,65,2.00134,100
25,1.5,40000,5,9.782,78,2.0018,99
25,1.5,40000,5,9.77499,68,2.34746,101
25,1.5,40000,5,9.79501,74,2.86086,97
25,1.5,40000,5,9.79913,74,1.39999,93
25,1.5,40000,5,9.80472,78,2.38704,104
25,1.5,40000,5,9.79677,74,2.14994,93
25,1.5,40000,5,9.79761,1241,5.59498,1241
25,1.5,45000,5,12.376,64,1.86164,98
25,1.5,45000,5,12.3755,66,2.36104,104
25,1.5,45000,5,12.397,66,2.3744,92
25,1.5,45000,5,12.403,66,2.38096,95
25,1.5,45000,5,12.4115,93,2.46379,99
25,1.5,45000,5,12.4024,66,2.54124,95
25,1.5,45000,5,12.4013,65,2.62393,91
25,1.5,45000,5,12.4004,150,1.96695,148
25,1.5,45000,5,12.3958,72,2.63144,95
25,1.5,45000,5,12.3825,105,1.29029,104
25,1.5,50000,5,15.2819,66,2.85078,97
25,1.5,50000,5,15.3046,79,3.46779,101
25,1.5,50000,5,15.3207,96,2.95276,98
25,1.5,50000,5,15.2809,75,2.29085,97
25,1.5,50000,5,15.2936,164,3.95544,171
25,1.5,50000,5,15.3178,73,2.79187,103
25,1.5,50000,5,15.3223,85,1.77527,102
25,1.5,50000,5,15.3021,65,2.64197,100
25,1.5,50000,5,15.2971,3056,9.43013,3058
25,1.5,50000,5,15.2877,80,2.98412,87
25,1.5,55000,5,18.5341,71,2.97617,103
25,1.5,55000,5,18.518,140,3.59469,132
25,1.5,55000,5,18.4883,101,2.54293,103
25,1.5,55000,5,18.492,74,3.31133,102
25,1.5,55000,5,18.4973,69,1.53648,95
25,1.5,55000,5,18.5226,92,2.00823,93
25,1.5,55000,5,18.4893,115,3.27999,114
25,1.5,55000,5,18.5367,160,5.11738,164
25,1.5,55000,5,18.4987,68,1.84187,95
25,1.5,55000,5,18.4886,101,1.70692,100
25,1.5,60000,6,22.0108,101,4.49993,100
25,1.5,60000,6,22.0052,87,3.39094,95
25,1.5,60000,6,22.0092,66,3.20881,97
25,1.5,60000,6,22.0497,1235,7.30716,1235
25,1.5,60000,6,22.0097,85,3.9156,91
25,1.5,60000,6,22.0198,78,4.14162,101
25,1.5,60000,6,22.0231,76,4.23639,97
25,1.5,60000,6,22.0136,72,3.22686,92
25,1.5,60000,6,22.017,66,4.02791,98
25,1.5,60000,6,22.0071,64,3.7725,91
