k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
25,2,5000,2,0.171479,58,0.0696924,109
25,2,5000,2,0.171718,58,0.0862904,107
25,2,5000,2,0.171753,68,0.124311,117
25,2,5000,2,0.171295,60,0.127481,112
25,2,5000,2,0.171349,61,0.0696521,101
25,2,5000,2,0.171756,60,0.135387,112
25,2,5000,2,0.171627,59,0.124592,104
25,2,5000,2,0.171509,59,0.114079,114
25,2,5000,2,0.171669,60,0.111893,113
25,2,5000,2,0.171653,58,0.0911731,114
25,2,10000,2,0.685261,68,0.329573,114
25,2,10000,2,0.684962,62,0.183071,113
25,2,10000,2,0.68575,63,0.324344,117
25,2,10000,2,0.68501,62,0.356722,112
25,2,10000,2,0.684289,61,0.327774,117
25,2,10000,2,0.684911,60,0.337154,110
25,2,10000,2,0.684787,62,0.349541,114
25,2,10000,2,0.686237,63,0.203223,108
25,2,10000,2,0.684866,61,0.264826,112
25,2,10000,2,0.685313,59,0.179837,109
25,2,15000,2,1.5405,62,0.623659,113
25,2,15000,2,1.53932,62,0.488313,113
25,2,15000,2,1.54139,61,0.524074,117
25,2,15000,2,1.5413,70,0.581836,112
25,2,15000,2,1.54172,61,0.413107,115
25,2,15000,2,1.53949,92,0.537834,117
25,2,15000,2,1.54256,63,0.612047,109
25,2,15000,2,1.54439,64,0.562284,109
25,2,15000,2,1.54139,65,0.564788,113
25,2,15000,2,1.54085,62,0.57299,113
25,2,20000,2,2.73764,71,0.853355,114
25,2,20000,2,2.73674,65,0.775428,114
25,2,20000,2,2.73906,69,0.730619,117
25,2,20000,2,2.73963,66,0.936231,112
25,2,20000,2,2.73731,87,0.860913,117
25,2,20000,2,2.7379,63,0.693396,112
25,2,20000,2,2.73681,73,0.978823,114
25,2,20000,2,2.74109,63,1.00438,117
25,2,20000,2,2.73929,64,0.697091,114
25,2,20000,2,2.73698,67,0.773722,109
25,2,25000,2,4.2738,63,1.37037,115
25,2,25000,2,4.2784,63,1.33342,118
25,2,25000,2,4.27827,64,1.3541,118
25,2,25000,2,4.28057,73,1.34428,115
25,2,25000,2,4.27897,73,1.0392,121
25,2,25000,2,4.27523,65,1.05934,115
25,2,25000,2,4.27705,63,1.35701,118
25,2,25000,2,4.27914,63,1.33915,109
25,2,25000,2,4.2825,71,1.29034,121
25,2,25000,2,4.27521,64,1.03475,110
25,2,30000,2,6.1666,63,1.50208,110
25,2,30000,2,6.15131,64,1.70783,117
25,2,30000,2,6.16719,80,1.44318,115
25,2,30000,2,6.16041,63,1.72548,113
25,2,30000,2,6.16075,64,1.24589,110
25,2,30000,2,6.16289,67,1.65978,117
25,2,30000,2,6.16104,65,1.70164,117
25,2,30000,2,6.15846,64,1.71861,117
25,2,30000,2,6.16101,76,1.46967,117
25,2,30000,2,6.15844,63,1.53587,115
25,2,35000,3,8.39446,85,2.73961,116
25,2,35000,3,8.38248,72,2.61051,112
25,2,35000,3,8.38482,78,2.88529,119
25,2,35000,3,8.38356,75,3.52592,119
25,2,35000,3,8.38268,65,2.98611,109
25,2,35000,3,8.37928,66,2.87267,114
25,2,35000,3,8.38486,81,2.6076,114
25,2,35000,3,8.39527,71,3.22694,113
25,2,35000,3,8.38014,67,2.97224,114
25,2,35000,3,8.38333,85,2.74971,116
25,2,40000,3,10.9578,69,3.45393,115
25,2,40000,3,10.9498,66,4.49976,117
25,2,40000,3,10.9508,66,4.38228,117
25,2,40000,3,10.9475,69,3.53919,114
25,2,40000,3,10.9586,137,3.56167,146
25,2,40000,3,10.9477,65,4.36557,112
25,2,40000,3,10.9503,65,4.00292,117
25,2,40000,3,10.9414,66,3.36005,109
25,2,40000,3,10.9435,64,3.26993,112
25,2,40000,3,10.9552,95,3.77801,117
25,2,45000,3,13.869,70,5.3504,120
25,2,45000,3,14.0992,77,4.35413,110
25,2,45000,3,13.8576,68,4.5696,114
25,2,45000,3,13.8518,66,4.65011,117
25,2,45000,3,13.8552,64,5.31797,109
25,2,45000,3,13.8625,137,5.41703,137
25,2,45000,3,13.862,64,4.72025,114
25,2,45000,3,13.8658,137,4.17709,151
25,2,45000,3,13.8528,65,5.31347,115
25,2,45000,3,13.8638,63,5.3503,120
25,2,50000,3,17.1554,69,5.52037,118
25,2,50000,3,17.0903,82,6.50908,121
25,2,50000,3,17.1172,81,6.26931,121
25,2,50000,3,17.1099,65,5.33467,112
25,2,50000,3,17.1195,67,6.3728,118
25,2,50000,3,17.1229,74,6.49576,121
25,2,50000,3,17.1121,68,5.05808,114
25,2,50000,3,17.1163,76,6.53963,118
25,2,50000,3,17.1149,92,6.35795,121
25,2,50000,3,17.1014,67,5.74983,111
25,2,55000,3,20.7128,115,6.66,120
25,2,55000,3,20.7055,69,6.60745,111
25,2,55000,3,20.7027,67,7.67686,120
25,2,55000,3,20.7156,67,7.04028,111
25,2,55000,3,20.7009,800,9.94689,803
25,2,55000,3,20.6898,73,7.61608,113
25,2,55000,3,20.6943,68,7.67312,105
25,2,55000,3,20.6912,76,7.63883,114
25,2,55000,3,20.7026,73,6.56797,113
25,2,55000,3,20.6939,85,6.50291,112
25,2,60000,3,24.6493,92,8.89522,111
25,2,60000,3,24.636,66,8.67114,109
25,2,60000,3,24.6403,66,7.4963,104
25,2,60000,3,24.6339,67,8.92122,117
25,2,60000,3,24.662,96,7.12809,105
25,2,60000,3,24.6459,67,8.69698,117
25,2,60000,3,24.6435,81,8.74179,109
25,2,60000,3,24.626,79,7.6904,117
25,2,60000,3,24.6407,71,8.73894,109
25,2,60000,3,24.6519,67,8.61246,113
