k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
10,2,5000,2,0.171293,34,0.0951275,51
10,2,5000,2,0.171152,31,0.150816,55
10,2,5000,2,0.17141,36,0.117262,50
10,2,5000,2,0.171633,31,0.154905,53
10,2,5000,2,0.171116,33,0.128187,47
10,2,5000,2,0.171294,33,0.11564,50
10,2,5000,2,0.171141,34,0.0973723,49
10,2,5000,2,0.171099,33,0.140713,46
10,2,5000,2,0.171693,35,0.115159,53
10,2,5000,2,0.17115,36,0.104919,48
10,2,10000,2,0.683727,36,0.30891,51
10,2,10000,2,0.684393,33,0.335069,51
10,2,10000,2,0.683918,34,0.291448,48
10,2,10000,2,0.683986,37,0.31648,50
10,2,10000,2,0.683811,34,0.379284,53
10,2,10000,2,0.683723,35,0.313276,51
10,2,10000,2,0.683669,35,0.447574,55
10,2,10000,2,0.683838,36,0.442103,53
10,2,10000,2,0.683743,35,0.354277,53
10,2,10000,2,0.683677,34,0.293634,49
10,2,15000,2,1.53768,34,0.623621,45
10,2,15000,2,1.53766,34,0.679151,51
10,2,15000,2,1.53747,36,0.783363,49
10,2,15000,2,1.53778,34,0.682342,51
10,2,15000,2,1.5381,36,0.694109,58
10,2,15000,2,1.53689,35,0.701961,50
10,2,15000,2,1.53757,35,0.801313,54
10,2,15000,2,1.53888,35,0.639858,50
10,2,15000,2,1.53852,35,0.763259,54
10,2,15000,2,1.53835,35,0.681804,54
10,2,20000,2,2.73264,37,1.12763,49
10,2,20000,2,2.73258,35,1.14441,46
10,2,20000,2,2.73353,37,1.13146,50
10,2,20000,2,2.73435,36,1.07718,48
10,2,20000,2,2.73291,35,1.21739,54
10,2,20000,2,2.73545,37,1.16287,50
10,2,20000,2,2.73323,37,1.13175,53
10,2,20000,2,2.73415,34,1.10882,48
10,2,20000,2,2.73268,35,1.4104,53
10,2,20000,2,2.73412,36,1.07653,50
10,2,25000,2,4.27131,34,2.10482,54
10,2,25000,2,4.27017,34,1.88598,60
10,2,25000,2,4.27071,35,1.71379,60
10,2,25000,2,4.27074,34,1.76218,51
10,2,25000,2,4.27182,35,1.92599,57
10,2,25000,2,4.26901,38,1.92323,51
10,2,25000,2,4.27038,34,1.87066,54
10,2,25000,2,4.26981,36,1.95654,57
10,2,25000,2,4.2714,37,1.77236,54
10,2,25000,2,4.27288,38,2.15581,54
10,2,30000,2,6.15003,35,2.84206,54
10,2,30000,2,6.15175,37,2.56058,53
10,2,30000,2,6.15248,36,2.83619,55
10,2,30000,2,6.14847,37,2.35886,51
10,2,30000,2,6.14932,35,2.62115,54
10,2,30000,2,6.14869,35,2.87299,54
10,2,30000,2,6.15275,37,2.35313,55
10,2,30000,2,6.1502,35,2.88652,54
10,2,30000,2,6.15221,36,2.82509,50
10,2,30000,2,6.15233,36,2.76412,53
10,2,35000,3,8.36983,36,5.84055,55
10,2,35000,3,8.36969,36,5.45399,59
10,2,35000,3,8.37204,36,4.8435,52
10,2,35000,3,8.37509,37,5.29966,51
10,2,35000,3,8.37332,37,5.35341,54
10,2,35000,3,8.37011,37,4.90284,50
10,2,35000,3,8.37098,36,4.82597,51
10,2,35000,3,8.37373,35,5.32672,55
10,2,35000,3,8.3704,36,5.45624,55
10,2,35000,3,8.37595,36,5.79874,51
10,2,40000,3,10.9354,37,7.05184,56
10,2,40000,3,10.9328,36,6.8636,53
10,2,40000,3,10.9328,36,7.27413,55
10,2,40000,3,10.9306,39,6.68915,55
10,2,40000,3,11.0968,38,6.56572,53
10,2,40000,3,10.9605,37,6.24607,54
10,2,40000,3,10.9585,36,7.26486,55
10,2,40000,3,10.9591,37,6.45704,55
10,2,40000,3,10.9583,35,6.65604,53
10,2,40000,3,10.9559,36,7.0667,53
10,2,45000,3,13.8674,36,8.05192,51
10,2,45000,3,13.8731,37,8.19999,48
10,2,45000,3,13.897,36,9.24514,54
10,2,45000,3,13.8714,37,8.25738,51
10,2,45000,3,13.8729,38,8.17102,54
10,2,45000,3,13.8732,37,8.23758,48
10,2,45000,3,13.8766,36,7.91067,51
10,2,45000,3,13.8813,36,8.42743,51
10,2,45000,3,13.881,38,8.45962,54
10,2,45000,3,13.8843,36,9.03523,51
10,2,50000,3,17.1316,37,10.7101,60
10,2,50000,3,17.1329,35,11.3103,54
10,2,50000,3,17.1329,38,10.9405,51
10,2,50000,3,17.1309,38,10.1638,49
10,2,50000,3,17.1393,37,10.8004,50
10,2,50000,3,17.1308,38,11.1859,54
10,2,50000,3,17.1446,39,10.7911,54
10,2,50000,3,17.1289,37,10.5841,52
10,2,50000,3,17.1322,36,10.2526,48
10,2,50000,3,17.1257,38,10.1113,51
10,2,55000,3,20.7225,36,12.9601,53
10,2,55000,3,20.7148,37,13.1926,53
10,2,55000,3,20.7294,37,12.1383,46
10,2,55000,3,20.7269,37,12.3875,49
10,2,55000,3,20.7319,39,12.4936,51
10,2,55000,3,20.7269,37,13.3423,53
10,2,55000,3,20.7331,37,13.3261,51
10,2,55000,3,20.7455,36,12.9065,53
10,2,55000,3,20.7969,37,13.34,52
10,2,55000,3,20.7379,37,12.853,52
10,2,60000,3,24.6639,38,15.1957,50
10,2,60000,3,24.6769,37,15.5873,48
10,2,60000,3,24.6804,37,15.1094,52
10,2,60000,3,24.6839,37,15.5585,58
10,2,60000,3,24.6733,38,14.6222,48
10,2,60000,3,24.6805,39,15.1579,56
10,2,60000,3,24.678,37,15.779,56
10,2,60000,3,24.6882,37,14.6448,52
10,2,60000,3,24.706,36,14.4162,50
10,2,60000,3,24.6819,36,15.8386,50
