k,eps,length,L,dynprog-time,dynprog-res,LCSk-LSH-time,LCSk-LSH-res
50,2,5000,2,0.17226,100,0.106874,214
50,2,5000,2,0.172337,99,0.123435,211
50,2,5000,2,0.172594,100,0.113594,214
50,2,5000,2,0.171854,96,0.126379,206
50,2,5000,2,0.172464,100,0.118356,209
50,2,5000,2,0.17251,99,0.0895055,214
50,2,5000,2,0.172601,95,0.116592,214
50,2,5000,2,0.172223,97,0.077667,214
50,2,5000,2,0.172456,102,0.133392,214
50,2,5000,2,0.172256,101,0.0942434,214
50,2,10000,2,0.687633,103,0.28201,225
50,2,10000,2,0.687691,102,0.209956,202
50,2,10000,2,0.689323,98,0.29048,212
50,2,10000,2,0.688437,99,0.319641,209
50,2,10000,2,0.688262,102,0.291101,213
50,2,10000,2,0.688335,102,0.291151,219
50,2,10000,2,0.688785,100,0.215421,207
50,2,10000,2,0.68862,101,0.181325,211
50,2,10000,2,0.6876,100,0.282686,224
50,2,10000,2,0.6882,101,0.291244,216
50,2,15000,2,1.5481,103,0.368655,215
50,2,15000,2,1.54738,102,0.485071,219
50,2,15000,2,1.55002,103,0.321153,209
50,2,15000,2,1.54834,103,0.520055,211
50,2,15000,2,1.55098,101,0.513489,219
50,2,15000,2,1.54627,99,0.326991,215
50,2,15000,2,1.54879,102,0.368513,211
50,2,15000,2,1.54657,99,0.328398,216
50,2,15000,2,1.54886,103,0.451532,219
50,2,15000,2,1.55011,103,0.439129,219
50,2,20000,2,2.75123,101,0.643598,214
50,2,20000,2,2.75176,102,0.755159,211
50,2,20000,2,2.75223,106,0.700065,214
50,2,20000,2,2.8116,109,0.459319,204
50,2,20000,2,2.7497,101,0.621379,209
50,2,20000,2,2.75455,102,0.749875,214
50,2,20000,2,2.75031,104,0.429559,209
50,2,20000,2,2.75028,101,0.703323,209
50,2,20000,2,2.75123,102,0.791223,214
50,2,20000,2,2.74901,101,0.76419,209
50,2,25000,2,4.29849,103,1.02323,219
